A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]
-153.841995	-47.945999	1032.973999	1.303750	1.286250	8.741250
-138.531006	-15.982000	1031.448975	14.494375	-7.280000	6.956250
-60.389999	79.361000	982.710022	24.219999	9.100000	12.691875
-98.881004	25.986000	1044.686035	22.649376	6.321875	5.136250
-127.001999	10.248000	1016.199036	-2.318750	-9.677500	-10.373125
-61.243999	133.162994	940.619995	6.768125	11.445000	-5.700625
-28.609001	28.243000	952.454041	1.806875	-10.941875	5.346250
-23.607000	-73.749001	1014.064026	-1.526875	-20.842501	2.388750
29.829000	-15.677000	989.908020	13.755000	-3.731875	-2.620625
109.312004	-3.355000	980.392029	-7.210000	-31.548124	-7.284375
205.630997	70.028000	1060.790039	-0.240625	-28.494375	-5.958750
263.641998	32.390999	1094.462036	17.587500	-8.977500	-0.393750
309.514008	107.177002	1036.817017	-2.756250	9.673125	-0.017500
303.779999	8.723001	1036.390015	-41.422501	13.833750	-6.483750
317.566010	-26.657000	1039.440063	-45.412498	31.775625	-6.208125
290.360016	-92.292999	1074.332031	-14.070000	33.166874	-7.367500
274.561005	-6.100000	1021.872009	5.306875	20.593124	-1.141875
252.235001	-45.262001	999.302002	12.228125	14.931875	2.410625
216.794006	-2.806000	992.408997	10.775625	36.229374	1.596875
207.766006	-6.954000	929.091003	-1.938125	29.413124	4.799375
111.141998	-29.280001	966.789001	-48.208126	9.581250	-9.905000
-14.335000	-112.667000	839.299011	-53.751251	-13.269375	-13.606250
-105.529999	-120.902000	929.457031	-13.269375	-12.048750	-25.904375
-141.581009	-93.269005	951.966003	4.366250	-30.450001	-13.383125
-256.505005	-59.170002	1024.433960	10.552500	-51.463123	-11.112500
-341.782990	-172.386002	1026.508057	-7.800625	-48.295624	-5.630625
-412.360016	-127.856003	1115.019043	0.406875	-65.695000	-11.405625
-322.994995	-199.104004	1181.203979	4.497500	-58.301250	-5.285000
-292.128998	-206.912003	1174.250000	12.661250	-9.003750	-0.061250
-179.218002	-186.233002	1119.959961	-12.000625	-0.249375	-1.750000
-141.947006	-188.977997	1080.249023	-11.326875	18.751249	2.555000
-120.231003	-193.613998	1060.790039	16.485001	18.685625	-3.451875
-40.443001	-114.557999	1005.096985	36.076248	44.953125	-2.778125
-45.201000	-91.072998	1002.901001	34.755001	42.695625	3.101875
-11.224000	-37.393002	987.590027	28.826876	58.511250	7.468125
66.306999	-78.628998	930.494019	15.032500	41.085625	9.012500
76.920998	29.463001	963.129028	20.164375	37.218124	9.450000
144.326004	9.333000	973.864990	10.797500	38.084373	7.113750
170.373001	43.554001	1021.079041	-15.548750	-17.889376	1.780625
126.819000	-28.548000	1042.734009	10.228750	-0.336875	-5.814375
125.233002	71.370003	1031.265991	10.237500	-26.823126	-3.132500
78.263000	28.731001	1104.343994	1.706250	-6.230000	-3.066875
49.348999	32.390999	1020.530029	-5.853750	-12.075000	2.235625
18.117001	47.396999	972.523010	-12.079375	6.050625	7.936250
-14.823000	-2.745000	1015.406006	-8.960000	3.959375	12.018125
-30.134001	-21.960001	1033.339966	-1.763125	7.420000	10.867500
-27.450001	-6.954000	1012.783020	-4.493125	0.888125	9.296875
10.370000	1.464000	956.785034	-10.023125	-19.862499	8.181250
-5.063000	4.880000	971.181030	8.338750	3.491250	11.663750
-29.524000	-17.385000	1018.639038	7.695625	-8.233750	14.008750
-27.328001	-7.259000	1004.182007	10.806250	-2.651250	10.303125
-15.494000	-1.342000	1033.035034	9.003750	-6.663125	7.682500
-33.428001	-2.745000	1054.567993	1.553125	6.146875	1.890000
-38.003002	-12.078000	1043.649048	-7.450625	-2.139375	-4.786250
-30.195000	0.488000	1047.369995	-5.048750	8.071875	-9.388750
-13.298000	0.915000	1028.765015	-7.599375	0.245000	-8.618750
-20.130001	-4.636000	1036.572998	-5.315625	11.436250	-5.639375
-37.149002	-34.952999	1011.075012	-4.856250	1.951250	-4.816875
-27.450001	-3.355000	990.640015	0.796250	3.206875	-4.506250
-27.389000	-0.915000	1003.999023	-8.872500	-1.286250	-1.942500
-64.721001	-18.666000	1023.518982	-6.943125	2.253125	-1.653750
-105.224998	-28.670000	1019.432007	-8.435000	-0.840000	-2.292500
-139.384995	-17.629000	1030.717041	-2.992500	-3.276875	-6.505625
-157.867996	8.601000	1026.264038	2.900625	0.761250	-9.143750
-163.541000	-15.738000	1020.103027	-2.520000	-6.418125	-3.784375
-176.900009	-20.007999	942.877014	3.753750	-12.000625	-0.910000
-178.729996	-11.407001	1006.377991	13.693750	-11.038125	2.471875
-132.553009	-49.593002	981.367981	20.212500	3.740625	5.075000
-83.447998	-26.352001	1009.122986	20.405001	-8.443750	0.354375
17.995001	34.342999	964.104980	-3.075625	-22.540001	-6.956250
81.069000	8.357000	990.518005	-6.733125	-16.944374	0.170625
127.978004	15.677000	968.314026	-24.600624	-8.916250	-0.638750
262.360992	82.044998	918.965027	-1.855000	47.389999	17.290001
276.878998	-122.732002	946.598022	-13.461875	43.373749	2.550625
264.679016	-31.110001	1117.947021	-30.782499	-82.831879	-20.768126
305.549011	-78.140999	1125.633057	40.775002	-21.503124	-5.639375
353.251007	-7.259000	1148.874023	19.018126	-9.257500	-6.107500
377.651001	58.621002	1069.269043	-6.361250	25.808125	4.309375
322.873016	-31.659000	1018.882996	-26.114374	26.193125	6.164375
