A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]
66.794998	-60.756001	903.104980	-12.053125	-6.658750	4.698750
-23.241001	-34.892002	934.947021	-5.145000	-27.772499	14.026250
-101.320999	-22.021000	969.168030	13.072500	-21.953751	10.351250
-188.001999	-92.292999	972.705994	-3.810625	-30.861250	5.381250
-200.811996	-115.290001	979.233032	-28.021875	-22.124374	-9.725625
-291.701996	-131.149994	1010.770020	-41.514374	-2.988125	-16.629375
-323.300018	-167.322998	1063.718018	-21.157499	38.919998	-5.998125
-359.351013	-172.141998	1003.816040	-1.666875	32.011875	-3.657500
-393.450012	-149.694000	1004.364990	18.025000	20.085625	-11.624375
-339.282013	-151.951004	1040.233032	23.528749	0.726250	-22.526875
-284.626007	-160.003006	1088.911011	20.365625	2.104375	-22.295000
-238.632004	-116.632004	1000.705017	22.513750	17.863125	-11.930625
-234.179001	-61.976002	953.002991	16.743126	42.253750	-15.710625
-154.940002	-75.091003	994.666016	32.475624	39.654999	4.064375
-195.992996	-16.287001	1069.390991	28.511875	52.994373	8.032500
-103.211998	-6.954000	967.033020	10.714375	43.128750	3.237500
-140.604996	46.055000	1023.885010	-17.438749	36.596874	10.985625
