@relation 'MLC'

@attribute F1_MEAN_on_ACC_X numeric
@attribute F2_MEAN_on_ACC_Y numeric
@attribute F3_MEAN_on_ACC_Z numeric
@attribute F4_MEAN_on_ACC_V numeric
@attribute F5_MEAN_on_GY_X numeric
@attribute F6_MEAN_on_GY_Y numeric
@attribute F7_MEAN_on_GY_Z numeric
@attribute F8_MEAN_on_GY_V numeric
@attribute F9_VAR_on_ACC_X numeric
@attribute F10_VAR_on_ACC_Y numeric
@attribute F11_VAR_on_ACC_Z numeric
@attribute F12_VAR_on_ACC_V numeric
@attribute F13_VAR_on_GY_X numeric
@attribute F14_VAR_on_GY_Y numeric
@attribute F15_VAR_on_GY_Z numeric
@attribute F16_VAR_on_GY_V numeric
@attribute F17_ENERGY_on_ACC_X numeric
@attribute F18_ENERGY_on_ACC_Y numeric
@attribute F19_ENERGY_on_ACC_Z numeric
@attribute F20_ENERGY_on_ACC_V numeric
@attribute F21_ENERGY_on_GY_X numeric
@attribute F22_ENERGY_on_GY_Y numeric
@attribute F23_ENERGY_on_GY_Z numeric
@attribute F24_ENERGY_on_GY_V numeric
@attribute F25_PeakToPeak_on_ACC_X numeric
@attribute F26_PeakToPeak_on_ACC_Y numeric
@attribute F27_PeakToPeak_on_ACC_Z numeric
@attribute F28_PeakToPeak_on_ACC_V numeric
@attribute F29_PeakToPeak_on_GY_X numeric
@attribute F30_PeakToPeak_on_GY_Y numeric
@attribute F31_PeakToPeak_on_GY_Z numeric
@attribute class {Circle, Idle, Square, Triangle}

@data
-0.0844727, -0.0600891, 0.896484, 0.970703, 0.0969238, -0.092041, -0.0118713, 1.03906, 0.0643921, 0.0233459, 0.116699, 0.0732422, 0.078186, 1.17773, 0.119324, 0.310547, 5.80078, 2.18555, 74.625, 82.3125, 7.09766, 96.1875, 9.67969, 112.75, 0.82666, 0.550293, 1.21973, 0.979004, 1.26563, 3.76563, 1.44043, Triangle
0.0140228, -0.138062, 1.00586, 1.06055, -0.0401306, 0.00104141, 0.0720215, 0.779297, 0.0443115, 0.02034, 0.0683594, 0.0371094, 0.0738525, 0.623535, 0.104004, 0.199707, 3.60742, 3.19336, 87.5625, 94.1875, 6.11719, 50.5313, 8.85156, 65.4375, 0.804199, 0.513672, 0.949707, 0.773926, 1.16113, 3.25391, 1.34766, Triangle
-0.0568542, -0.0905762, 0.985352, 1.03516, 0.0482483, 0.200317, 0.088562, 0.859863, 0.0393677, 0.0215149, 0.0810547, 0.0556641, 0.10968, 0.849609, 0.0769043, 0.34375, 3.45313, 2.4082, 85.25, 91.375, 9.07813, 72.125, 6.86719, 87.8125, 0.717773, 0.626465, 1.07031, 0.85791, 1.48926, 4.10547, 1.16016, Triangle
0.0620117, -0.0253906, 1.04102, 1.04688, 0.0392151, -0.0156021, -0.0482483, 0.371338, 0.00447083, 0.00624466, 0, 0.00585938, 0.0478821, 0.0506897, 0.0744629, 0.0391846, 0.673828, 0.558594, 87.8125, 89.3125, 4.00391, 4.12891, 6.22266, 14.3594, 0.307861, 0.35083, 0.45752, 0.451172, 1.04199, 1.24414, 1.50684, Triangle
0.0107574, -0.0368652, 1.00879, 1.00977, -0.015274, 0.00606155, -0.00162029, 0.113342, 0.000447989, 0.000375748, 0.00585938, 0.00585938, 0.00194836, 0.0139008, 0.00481033, 0.00813293, 0.0456848, 0.140625, 82.9375, 83.125, 0.17688, 1.12988, 0.390381, 1.70117, 0.0991821, 0.0853882, 0.219238, 0.222168, 0.225464, 0.650879, 0.292969, Triangle
-0.00823212, -0.0187683, 0.973633, 0.990234, 0.030777, 0.0875244, 0.0555725, 0.383789, 0.0168152, 0.01091, 0.0307617, 0.0263672, 0.00780487, 0.164795, 0.0924683, 0.129761, 1.36816, 0.912598, 79.3125, 81.625, 0.709473, 13.9844, 7.74609, 22.4531, 0.484619, 0.468262, 0.680664, 0.614258, 0.435547, 2.28516, 1.29492, Triangle
0.0186005, -0.0600586, 1.0332, 1.06055, 0.0120697, -0.122192, -0.0307007, 0.722656, 0.0223083, 0.0248108, 0.0488281, 0.0429688, 0.0533752, 0.53418, 0.109924, 0.190918, 1.83691, 2.30273, 90.5, 94.6875, 4.33984, 44.5313, 8.98438, 57.8438, 0.575195, 0.517578, 0.823242, 0.748535, 1.18945, 2.82813, 1.29297, Triangle
0.00155735, -0.0524902, 0.993652, 1.02637, 0.00613403, -0.00588608, 0.10614, 0.662109, 0.0304108, 0.021286, 0.0507813, 0.0400391, 0.0523376, 0.404297, 0.130737, 0.159668, 2.46484, 1.94922, 84.125, 88.6875, 4.24609, 32.7813, 11.5078, 48.4688, 0.624512, 0.497314, 0.865723, 0.823242, 0.974609, 2.94336, 1.20313, Triangle
-0.0196838, -0.035675, 1, 1.03809, 0.0772095, 0.144775, 0.0119476, 0.750977, 0.0343323, 0.0236969, 0.0664063, 0.0498047, 0.0894775, 0.553223, 0.0766602, 0.182617, 2.81445, 2.02344, 86.4375, 91.3125, 7.73828, 46.5625, 6.22266, 60.5313, 0.656738, 0.636719, 0.840332, 0.740723, 1.23438, 2.93359, 1.00391, Triangle
-0.0435791, -0.0437927, 0.933105, 0.97998, 0.0311279, -0.101318, -0.0257874, 0.702148, 0.0472107, 0.0231323, 0.0703125, 0.0522461, 0.0406494, 0.619141, 0.0626221, 0.24292, 3.98047, 2.03125, 76.25, 82.125, 3.37305, 51.0313, 5.13281, 59.6563, 0.740234, 0.549805, 0.988281, 0.868652, 0.851074, 3.39258, 1.15234, Triangle
0.000107646, -0.081604, 1.02051, 1.05664, 0.0112381, -0.0838013, 0.00952148, 0.675293, 0.0329895, 0.0189056, 0.0566406, 0.0390625, 0.0657349, 0.45752, 0.0996094, 0.173828, 2.67383, 2.07227, 88.9375, 93.625, 5.33594, 37.6563, 8.07813, 51.0625, 0.652832, 0.524902, 0.84375, 0.746582, 1.04395, 2.69336, 1.4375, Triangle
0.0103226, -0.0545654, 1.02832, 1.05859, 0.0107803, 0.0635376, 0.0767822, 0.637695, 0.0220795, 0.0244446, 0.0605469, 0.0498047, 0.0928345, 0.395264, 0.0774536, 0.169434, 1.79785, 2.22266, 90.625, 94.875, 7.53516, 32.375, 6.75781, 46.6875, 0.562012, 0.593262, 0.958984, 0.86084, 1.55762, 2.56055, 1.09766, Triangle
-0.0220642, -0.122192, 0.918945, 0.962402, 0.1073, 0.0376282, 0.0105667, 0.783203, 0.0352173, 0.0202332, 0.0649414, 0.0537109, 0.0417786, 0.594727, 0.147949, 0.185547, 2.89453, 2.84961, 73.6875, 79.4375, 4.32031, 48.3125, 12, 64.75, 0.59082, 0.521973, 0.882324, 0.792969, 0.850098, 2.75977, 1.52539, Triangle
0.0644531, -0.121704, 1.01465, 1.05859, -0.0323181, -0.0908813, 0.044281, 0.788574, 0.0386047, 0.0223389, 0.0556641, 0.0458984, 0.0895386, 0.622559, 0.103394, 0.207031, 3.4668, 3.00977, 87.9375, 94.5625, 7.34375, 51.1563, 8.53906, 67.1875, 0.657227, 0.562988, 0.892578, 0.77832, 1.20996, 3.12305, 1.12598, Triangle
-0.0356445, -0.0610046, 0.938965, 0.996094, 0.13269, 0.164795, 0.0581055, 0.9375, 0.0434265, 0.0270996, 0.134766, 0.0986328, 0.124634, 0.947266, 0.0874634, 0.329102, 3.62305, 2.49805, 82.375, 88.4375, 11.5234, 79, 7.35938, 97.9375, 0.740234, 0.648926, 1.17773, 0.978027, 1.35449, 3.72266, 1.28418, Triangle
-0.0272522, -0.121277, 1.00195, 1.05273, -0.0259094, -0.14856, 0.0409851, 0.857422, 0.0363464, 0.0294189, 0.0751953, 0.0546875, 0.0500183, 0.789063, 0.14917, 0.28125, 3.00586, 3.57617, 87.5, 94.3125, 4.10938, 65.75, 12.2344, 82.375, 0.680664, 0.64209, 1.03711, 0.810059, 1.01563, 3.42969, 1.61328, Triangle
-0.0690308, -0.0540771, 0.946777, 1.00098, 0.118042, 0.113831, 0.0733643, 0.913574, 0.0444336, 0.0225372, 0.112305, 0.0820313, 0.0986328, 0.865723, 0.101929, 0.263184, 3.98828, 2.06445, 81.75, 87.875, 9.125, 71.25, 8.69531, 89, 0.666504, 0.60498, 1.13574, 0.97168, 1.17383, 3.40625, 1.35352, Triangle
0.0117798, -0.108398, 1.00098, 1.04688, -0.0357666, -0.170044, 0.0123825, 0.841797, 0.0441284, 0.0194855, 0.0517578, 0.0332031, 0.0769043, 0.741699, 0.10022, 0.241211, 3.58984, 2.53125, 85.375, 91.5, 6.33984, 62.4688, 8.13281, 77, 0.70752, 0.525391, 0.830078, 0.669434, 1.00098, 3.21875, 1.18359, Triangle
0.0163879, -0.0641479, 1.01563, 1.05371, 0.0665894, 0.137573, 0.105164, 0.821289, 0.0397644, 0.0162354, 0.0595703, 0.0390625, 0.076355, 0.711914, 0.0969849, 0.245605, 3.24609, 1.65039, 88.4375, 93.1875, 6.55078, 59.25, 8.75781, 74.5625, 0.697754, 0.532715, 0.882813, 0.719727, 1.07813, 3.29102, 1.23438, Triangle
-0.0753784, -0.0609131, 0.907715, 0.97168, 0.0704956, -0.153564, -0.0172577, 0.966309, 0.0596924, 0.019455, 0.0961914, 0.0654297, 0.0539246, 1.02344, 0.105408, 0.27832, 5.29688, 1.87695, 74.5625, 81.8125, 4.77344, 84.875, 8.57031, 98.25, 0.737793, 0.481934, 1.0791, 0.891602, 0.914063, 3.39453, 1.21094, Triangle
0.011055, -0.134277, 0.998535, 1.04492, -0.0275116, 0.0270386, 0.0919189, 0.702148, 0.0405884, 0.0160828, 0.0498047, 0.03125, 0.0450134, 0.51123, 0.0791626, 0.153076, 3.29883, 2.76563, 84.875, 91, 3.71094, 41.4688, 7.10156, 52.375, 0.672852, 0.435547, 0.865234, 0.700195, 0.855469, 2.90039, 1.00195, Triangle
-0.0713501, -0.0900879, 0.975586, 1.02051, 0.0526123, 0.202026, 0.0775146, 0.799805, 0.0389099, 0.0171356, 0.0678711, 0.0478516, 0.0814209, 0.719727, 0.0575256, 0.270996, 3.56641, 2.04688, 82.625, 88.25, 6.82031, 61.6563, 5.15234, 73.8125, 0.663574, 0.528809, 0.945313, 0.74707, 1.24902, 3.34766, 0.896973, Triangle
0.059845, -0.0228119, 1.03027, 1.0332, 0.0430603, -0.000528336, -0.0438232, 0.190308, 0.00199127, 0.00243759, 0.00292969, 0.00585938, 0.0129776, 0.0137939, 0.0175476, 0.0119629, 0.451904, 0.239746, 86.25, 87, 1.20215, 1.11816, 1.57813, 3.90625, 0.18335, 0.177124, 0.289063, 0.285645, 0.554688, 0.717285, 0.641602, Triangle
0.0125885, -0.038147, 1.00977, 1.01074, -0.0158539, 0.00415802, -0.000807285, 0.0720215, 0.000194907, 0.000227928, 0, 0, 0.000438213, 0.00412369, 0.00266838, 0.00233078, 0.0286407, 0.136475, 82.5, 82.8125, 0.0559082, 0.335693, 0.216309, 0.609375, 0.0566101, 0.0560913, 0.0727539, 0.0742188, 0.0960083, 0.331787, 0.201416, Triangle
-0.00511169, -0.0248718, 0.983887, 0.992188, 0.0246735, 0.0324402, 0.0283661, 0.387451, 0.0114594, 0.00574875, 0.015625, 0.0185547, 0.00362587, 0.155273, 0.0831909, 0.0946045, 0.930664, 0.516113, 79.75, 81.3125, 0.343262, 12.6797, 6.80859, 19.8438, 0.37915, 0.305664, 0.523926, 0.472168, 0.281006, 1.74707, 1.06836, Triangle
0.020752, -0.0596008, 1.02344, 1.04297, 0.0196075, -0.0555725, 0.0267029, 0.541992, 0.0151291, 0.0161285, 0.0273438, 0.0224609, 0.0179291, 0.273193, 0.0771484, 0.0791016, 1.26074, 1.5957, 87.1875, 90, 1.48438, 22.4063, 6.3125, 30.2188, 0.408936, 0.422363, 0.57666, 0.55127, 0.592285, 1.89648, 0.927246, Triangle
-0.0010891, -0.0443726, 1.00879, 1.02832, 0.0151215, -0.00118351, 0.0787354, 0.548828, 0.0228729, 0.0103531, 0.0283203, 0.0244141, 0.0155182, 0.269775, 0.0843506, 0.074707, 1.85352, 0.999023, 84.75, 87.6875, 1.27637, 21.8594, 7.34375, 30.4844, 0.483154, 0.362305, 0.628418, 0.55127, 0.484131, 1.96875, 0.880859, Triangle
-0.040741, -0.0341797, 0.969238, 0.993652, 0.0731812, 0.14209, 0.000492573, 0.630859, 0.0265045, 0.0124817, 0.0380859, 0.03125, 0.0438232, 0.36499, 0.0468445, 0.083252, 2.2832, 1.10645, 79.25, 82.5625, 3.98438, 31.2188, 3.79688, 39, 0.515137, 0.450684, 0.70166, 0.585938, 0.735352, 2.10352, 0.699219, Triangle
-0.0201569, -0.0550842, 0.966309, 0.992188, 0.0137558, -0.149902, -0.0328979, 0.608887, 0.0283051, 0.0120468, 0.0380859, 0.0322266, 0.0209045, 0.390381, 0.0450134, 0.109863, 2.32813, 1.22266, 78.75, 82.375, 1.70898, 33.4688, 3.73633, 38.9688, 0.508301, 0.370117, 0.658203, 0.589844, 0.499512, 2.20313, 0.700195, Triangle
0.00195026, -0.0826416, 1.00977, 1.03516, 0.0263824, -0.0383606, 0.0475769, 0.562988, 0.0267944, 0.0135422, 0.0253906, 0.0214844, 0.0411072, 0.285889, 0.0671997, 0.0820313, 2.17188, 1.65137, 84.6875, 88.5625, 3.38867, 23.2969, 5.62891, 32.3438, 0.508301, 0.381348, 0.595703, 0.537598, 0.78418, 1.99219, 0.861816, Triangle
-0.00342369, -0.0515137, 1.02051, 1.03809, 0.0149384, 0.112854, 0.0599365, 0.570801, 0.0162354, 0.0121307, 0.0302734, 0.0263672, 0.0515442, 0.288086, 0.043396, 0.072998, 1.31738, 1.19824, 86.875, 89.4375, 4.19531, 24.375, 3.81055, 32.3438, 0.422607, 0.393799, 0.62207, 0.59668, 0.90332, 1.97266, 0.72168, Triangle
-0.0123749, -0.122986, 0.939941, 0.967773, 0.0817871, -0.0678101, -0.0142899, 0.647461, 0.0245514, 0.011467, 0.0327148, 0.03125, 0.0267334, 0.354004, 0.109314, 0.0827637, 2.00195, 2.15625, 74.25, 78.4375, 2.70898, 29.0625, 8.875, 40.6875, 0.439453, 0.39624, 0.595215, 0.565918, 0.699219, 1.99219, 1.18652, Triangle
0.0665283, -0.114014, 1.01074, 1.04199, -0.0108185, -0.0410767, 0.0717773, 0.628906, 0.0296631, 0.013092, 0.0302734, 0.0263672, 0.056488, 0.371338, 0.0623474, 0.102295, 2.76367, 2.11523, 85.25, 90.1875, 4.58984, 30.2344, 5.47266, 40.3438, 0.548828, 0.436523, 0.611328, 0.544922, 0.803711, 2.26367, 0.816895, Triangle
-0.0451965, -0.0559082, 0.93457, 0.967773, 0.128052, 0.0999756, 0.032074, 0.795898, 0.0270081, 0.0139771, 0.0634766, 0.0458984, 0.0661011, 0.595703, 0.0578613, 0.115234, 2.35547, 1.38672, 75.9375, 79.625, 6.6875, 49.0938, 4.77344, 60.6563, 0.492188, 0.460938, 0.786133, 0.683105, 0.871582, 2.59961, 0.860352, Triangle
-0.0184937, -0.125732, 1.00684, 1.04004, -0.0259247, -0.0856323, 0.0801392, 0.683105, 0.0274963, 0.0113525, 0.0429688, 0.0302734, 0.027298, 0.444824, 0.10144, 0.122314, 2.25586, 2.20117, 85.625, 90.125, 2.26758, 36.6563, 8.74219, 47.75, 0.53125, 0.366211, 0.696777, 0.584473, 0.609863, 2.57813, 1.03418, Triangle
-0.0745239, -0.0509949, 0.938965, 0.969238, 0.108704, 0.0391235, 0.0352173, 0.793945, 0.029541, 0.0130539, 0.0541992, 0.046875, 0.0620422, 0.600098, 0.0675659, 0.114258, 2.84375, 1.26855, 75.875, 79.9375, 5.98438, 48.75, 5.57422, 60.3438, 0.527344, 0.424072, 0.727051, 0.643066, 0.879883, 2.39453, 0.901855, Triangle
0.0237885, -0.116699, 0.999512, 1.03027, -0.0276794, -0.0960693, 0.0526733, 0.676758, 0.0369263, 0.00939178, 0.0253906, 0.0273438, 0.0377197, 0.444824, 0.0687866, 0.106445, 3.04102, 1.86523, 83.0625, 88.25, 3.11914, 36.8125, 5.80078, 45.75, 0.602051, 0.345947, 0.622559, 0.52002, 0.598145, 2.37891, 0.827148, Triangle
-0.0125504, -0.0601807, 0.996094, 1.02148, 0.0738525, 0.178833, 0.0802612, 0.729492, 0.0318298, 0.0068779, 0.0341797, 0.0244141, 0.0412598, 0.491455, 0.0619202, 0.106934, 2.5918, 0.851074, 83.1875, 86.5, 3.78711, 42.4375, 5.54297, 51.8125, 0.553223, 0.333252, 0.641602, 0.546387, 0.621582, 2.38477, 0.876465, Triangle
-0.0490723, -0.0726318, 0.935059, 0.974609, 0.0471802, -0.204712, -0.0134964, 0.796387, 0.043396, 0.0118332, 0.0478516, 0.0366211, 0.0332031, 0.612305, 0.0769653, 0.131836, 3.71289, 1.38672, 74.75, 79.9375, 2.87109, 53.0313, 6.25391, 62.0938, 0.606934, 0.381348, 0.717773, 0.613281, 0.662109, 2.54297, 0.907227, Triangle
0.00473022, -0.12146, 0.99707, 1.02539, -0.0102158, 0.0357666, 0.0994873, 0.568359, 0.0316162, 0.0071106, 0.0263672, 0.0244141, 0.0207367, 0.328857, 0.0519409, 0.0898438, 2.56445, 1.77246, 82.6875, 87.25, 1.68945, 26.75, 5.01172, 33.4688, 0.560059, 0.292969, 0.610352, 0.506836, 0.52002, 2.23242, 0.75, Triangle
-0.0905151, -0.0835571, 0.95166, 0.986328, 0.0614319, 0.155762, 0.0602417, 0.6875, 0.0293427, 0.0094223, 0.0419922, 0.0292969, 0.0478821, 0.451172, 0.0431519, 0.101074, 3.04297, 1.3291, 76.8125, 81.1875, 4.1875, 38.5313, 3.79102, 46.5, 0.516602, 0.363281, 0.633789, 0.532715, 0.695313, 2.22461, 0.710449, Triangle
0.0716553, -0.0129166, 0.987793, 1.00879, -0.00563812, 0.0795288, -0.0430908, 0.744629, 0.015358, 0.0125809, 0.0292969, 0.0195313, 0.148438, 0.405029, 0.219604, 0.228516, 1.66113, 1.0332, 81.4375, 84.0625, 12.0313, 33.3438, 17.9531, 63.4688, 0.649902, 0.651855, 1.15723, 1.15918, 2.51758, 3.85938, 2.21875, Triangle
0.0211487, 0.013382, 0.990723, 1.00098, 0.034668, -0.0245209, -0.0682983, 0.495361, 0.00901794, 0.00575638, 0.0161133, 0.0107422, 0.0467224, 0.180176, 0.098877, 0.0871582, 0.767578, 0.481201, 80.875, 82.125, 3.88281, 14.6563, 8.39063, 26.9531, 0.498047, 0.411621, 1.01563, 0.756836, 1.16699, 2.79102, 1.58691, Triangle
0.0445862, 0.0398254, 0.988281, 1.02051, -0.0110474, 0.016098, 0.0129013, 0.771973, 0.0316162, 0.023056, 0.0478516, 0.0419922, 0.0741577, 0.520508, 0.241211, 0.240234, 2.72461, 1.99805, 83.0625, 87.8125, 6.02344, 42.2188, 19.5625, 67.75, 0.736816, 0.773438, 0.969238, 0.893066, 1.41406, 3.37891, 2.07227, Triangle
0.0343018, -0.0306244, 1, 1.03223, -0.00157833, 0.0218811, 0.106018, 0.771484, 0.0309296, 0.022171, 0.0390625, 0.0292969, 0.0724487, 0.470703, 0.186523, 0.145996, 2.60352, 1.87305, 84.25, 88.75, 5.87109, 38.1875, 16.0313, 60.0625, 0.702148, 0.544922, 0.848633, 0.771973, 1.25293, 3.0293, 1.86035, Triangle
-0.0515747, -0.0570679, 1.0127, 1.05664, -0.000400543, 0.161011, 0.0347595, 0.842773, 0.0348816, 0.025116, 0.0830078, 0.0585938, 0.0599976, 0.831543, 0.0961304, 0.303223, 3.04297, 2.29883, 89.875, 95.25, 4.86328, 69.5, 7.89063, 82.1875, 0.84375, 0.728516, 1.13477, 1.09766, 1.37305, 4.32422, 1.26758, Triangle
-0.0803223, -0.0709229, 0.918945, 0.983887, 0.0444336, -0.172607, -0.00834656, 0.92627, 0.059845, 0.022049, 0.0927734, 0.0610352, 0.125366, 0.904785, 0.141113, 0.345215, 5.375, 2.19531, 75.9375, 83.4375, 10.3203, 75.75, 11.4453, 97.5625, 0.805176, 0.618652, 1.20703, 1.08105, 1.85645, 4.39063, 1.83105, Triangle
0.0102539, -0.159546, 1.00293, 1.05664, -0.0070343, 0.0188599, -0.0067749, 0.766113, 0.0423279, 0.0270386, 0.0605469, 0.0449219, 0.112488, 0.495605, 0.180176, 0.202637, 3.43945, 4.25391, 86.4375, 94.125, 9.125, 40.1875, 14.6094, 64, 0.789063, 0.687012, 1.02734, 0.918945, 1.61621, 3.3125, 1.91504, Triangle
-0.0311127, -0.09021, 1.01758, 1.06836, 0.0120163, 0.105469, 0.067688, 0.78125, 0.0411377, 0.0371399, 0.0683594, 0.0498047, 0.0669556, 0.647461, 0.166992, 0.288086, 3.41406, 3.66992, 89.4375, 96.5625, 5.4375, 53.375, 13.9141, 72.8125, 0.866699, 0.830566, 1.1377, 1.00977, 1.47656, 3.81641, 2.10938, Triangle
-0.0531006, -0.0765381, 0.929688, 0.988281, 0.0358276, 0.101074, 0.0338135, 0.797852, 0.067627, 0.0151367, 0.0610352, 0.0410156, 0.081604, 0.647461, 0.127197, 0.23291, 5.70703, 1.70215, 75, 82.5, 6.71875, 53.3125, 10.3984, 70.5, 0.966309, 0.555176, 0.858887, 0.76709, 1.47363, 3.43945, 1.81445, Triangle
-0.0809326, -0.101685, 0.972168, 1.02051, 0.0270844, -0.169678, -0.0228729, 0.805664, 0.0401611, 0.0249786, 0.0556641, 0.0380859, 0.122559, 0.570801, 0.156616, 0.23291, 3.78711, 2.86133, 81.125, 87.5, 9.99219, 48.5938, 12.7344, 71.5, 0.837402, 0.65332, 0.933594, 0.929688, 1.44531, 3.32617, 1.85254, Triangle
-0.0320129, -0.167847, 0.988281, 1.05371, -0.00830841, -0.0157166, 0.0244751, 0.785645, 0.0576477, 0.0275269, 0.0761719, 0.0566406, 0.0730591, 0.572266, 0.222168, 0.25, 4.75781, 4.51563, 85.3125, 94.625, 5.92578, 46.375, 18.0625, 70.3125, 0.989746, 0.648438, 1.24219, 1.15234, 1.17969, 3.7207, 2.10352, Triangle
-0.0164948, -0.0986328, 1.00586, 1.05273, 0.0190277, -0.0505981, 0.0441589, 0.763672, 0.0475769, 0.0245819, 0.0605469, 0.0498047, 0.130371, 0.527832, 0.156494, 0.236816, 3.87891, 2.78125, 86.9375, 93.875, 10.6016, 42.9688, 12.8438, 66.4375, 0.872559, 0.641113, 1.12012, 0.97998, 2.33789, 3.68359, 1.79883, Triangle
0.00108433, -0.13147, 0.936035, 1, 0.0421753, 0.255127, 0.0584106, 0.949219, 0.0736694, 0.0181122, 0.0776367, 0.0673828, 0.113098, 0.821777, 0.218506, 0.319824, 5.97266, 2.86914, 77.3125, 86.5, 9.3125, 71.875, 17.9844, 98.9375, 1.0957, 0.621582, 1.08008, 1.01074, 1.58887, 3.93164, 2.56836, Triangle
-0.0456238, -0.0644531, 0.973633, 1.02441, 0.0252533, -0.185791, -0.0463257, 0.880371, 0.0520325, 0.0238647, 0.074707, 0.0546875, 0.140869, 0.687988, 0.155151, 0.246582, 4.38672, 2.27148, 82.875, 89.5, 11.4688, 58.5625, 12.75, 82.8125, 0.934082, 0.623047, 1.03516, 0.894043, 1.77051, 3.80664, 1.78613, Triangle
0.0257568, -0.160034, 0.993652, 1.04492, 0.00841522, 0.00471115, 0.043335, 0.668945, 0.044342, 0.0220947, 0.0585938, 0.0498047, 0.0698853, 0.496826, 0.130249, 0.251221, 3.64844, 3.86719, 84.75, 92.5, 5.67188, 40.2813, 10.7031, 56.6563, 0.877441, 0.663574, 1.05762, 1.05078, 1.36133, 3.83789, 1.73926, Triangle
0.0203552, -0.129639, 0.995605, 1.03711, -0.0248413, -0.0234833, 0.0678711, 0.710449, 0.0441895, 0.017746, 0.0566406, 0.0537109, 0.108704, 0.494629, 0.101318, 0.206543, 3.61719, 2.80078, 84.9375, 91.5, 8.85938, 40.125, 8.58594, 57.6563, 0.928711, 0.559082, 1.18848, 1.15039, 1.97949, 3.35938, 1.62109, Triangle
0.00107384, -0.172241, 0.990234, 1.03906, 0.0209045, 0.115662, 0.0396423, 0.713867, 0.0413208, 0.0153503, 0.0634766, 0.0478516, 0.0825806, 0.552246, 0.0930786, 0.234863, 3.34961, 3.64844, 84.625, 91.4375, 6.73047, 45.8438, 7.67188, 60.375, 0.793945, 0.54541, 1.11133, 0.959961, 1.38086, 3.32422, 1.68848, Triangle
-0.0873413, -0.112, 0.919922, 0.983887, 0.0456543, -0.0792847, -0.0226593, 0.819824, 0.0556641, 0.0290527, 0.0776367, 0.0600586, 0.0733643, 0.634766, 0.155762, 0.201172, 5.12891, 3.37109, 74.875, 83.375, 6.11328, 51.9688, 12.6641, 70.75, 0.837891, 0.723145, 1.12402, 1.03711, 1.31641, 3.36133, 1.65234, Triangle
0.00869751, -0.151367, 1.00293, 1.05664, -0.0424194, -0.0622559, -0.00198174, 0.775879, 0.0490417, 0.0259399, 0.0576172, 0.0449219, 0.0805664, 0.641113, 0.110657, 0.23584, 3.98047, 3.96094, 86.1875, 94.125, 6.67578, 52.2813, 8.96875, 67.9375, 0.864746, 0.550781, 1.03125, 0.909668, 1.63867, 3.51563, 1.68652, Triangle
0.0678711, -0.0126266, 0.990723, 1.00195, -0.00519562, 0.0880737, -0.0352173, 0.517578, 0.0104141, 0.007061, 0.0102539, 0.0126953, 0.0374451, 0.154541, 0.158569, 0.092041, 1.21777, 0.585449, 80.375, 82.375, 3.03711, 13.1563, 12.9531, 29.1719, 0.334961, 0.377197, 0.641113, 0.628906, 0.924316, 2.03516, 1.96289, Triangle
0.0244141, 0.0156174, 0.991699, 1, 0.032074, -0.037262, -0.0751343, 0.404053, 0.00572968, 0.00460434, 0.00195313, 0, 0.0348206, 0.101501, 0.0707397, 0.0513916, 0.512695, 0.393066, 79.875, 80.875, 2.90625, 8.34375, 6.1875, 17.3906, 0.298096, 0.276367, 0.287109, 0.276367, 0.893066, 1.5918, 1.06055, Triangle
0.0454102, 0.0343933, 0.988281, 1.0166, -0.00823212, 0.0292206, 0.02005, 0.709473, 0.0284729, 0.0182953, 0.0429688, 0.0371094, 0.0402222, 0.454834, 0.214233, 0.207031, 2.47461, 1.57813, 82.625, 86.75, 3.26563, 36.9375, 17.3906, 57.5938, 0.649414, 0.634766, 0.812988, 0.758301, 0.973145, 3.07422, 1.83691, Triangle
0.0316772, -0.0233917, 1, 1.02734, -0.00389671, 0.014267, 0.104492, 0.678711, 0.0254059, 0.0185089, 0.0351563, 0.0263672, 0.0378723, 0.376709, 0.147705, 0.113525, 2.14063, 1.54492, 83.9375, 87.6875, 3.07031, 30.5625, 12.8516, 46.5313, 0.575195, 0.517578, 0.725098, 0.65332, 0.813965, 2.59766, 1.52051, Triangle
-0.059845, -0.0637207, 1.00098, 1.04004, 0.00550461, 0.176025, 0.0329285, 0.783203, 0.029007, 0.0202789, 0.078125, 0.0556641, 0.0300598, 0.740723, 0.072876, 0.26123, 2.64258, 1.97266, 87.5625, 92.1875, 2.43945, 62.5313, 5.99609, 70.875, 0.69873, 0.597656, 1.03711, 0.89209, 0.824219, 3.57227, 1.08301, Triangle
-0.0692139, -0.0718994, 0.939941, 0.990723, 0.030777, -0.197754, -0.0278473, 0.855957, 0.052887, 0.0179291, 0.0751953, 0.0576172, 0.0742188, 0.793457, 0.12561, 0.300781, 4.67578, 1.87305, 77.6875, 84.25, 6.09766, 67.5, 10.2422, 83.75, 0.725098, 0.518555, 1.11328, 0.963867, 1.0127, 4.13672, 1.4248, Triangle
0.00852203, -0.149292, 0.99707, 1.04492, 0.00613403, 0.0333862, 0.0195465, 0.693359, 0.035553, 0.0266876, 0.0507813, 0.0419922, 0.0673828, 0.430908, 0.135254, 0.155518, 2.88672, 3.9707, 84.6875, 91.875, 5.46484, 35.0313, 10.9922, 51.5625, 0.703613, 0.631348, 0.871094, 0.75, 1.01172, 2.94141, 1.40039, Triangle
