A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]
0.427000	17.080000	1017.358032	-0.231875	0.603750	-0.170625
0.732000	10.858000	1015.650024	-0.350000	0.538125	-0.192500
-8.784000	8.357000	1019.737000	-0.398125	0.660625	-0.402500
-13.542000	4.026000	1019.066040	-0.310625	0.472500	-0.275625
-0.427000	9.516000	1015.772034	-0.455000	0.717500	-0.196875
2.440000	8.052000	1016.626038	-0.196875	0.507500	-0.393750
-5.368000	8.906000	1018.090027	-0.529375	0.621250	-0.402500
-4.270000	10.431000	1011.562988	-0.367500	0.459375	-0.214375
-6.527000	7.076000	1020.408020	0.008750	0.428750	-0.266875
-8.174000	10.797000	1017.236023	-0.223125	0.332500	-0.319375
0.732000	9.394000	1018.333984	-0.310625	0.542500	-0.258125
-0.366000	16.165001	1020.103027	-0.078750	0.201250	-0.297500
-9.394000	4.270000	1020.346985	-0.258125	0.275625	-0.376250
-4.758000	-0.732000	1018.944031	-0.223125	0.616875	-0.227500
-0.671000	8.357000	1019.614990	-0.280000	0.560000	-0.157500
2.135000	14.274000	1018.090027	-0.341250	0.568750	-0.218750
-8.052000	9.394000	1020.895996	-0.223125	0.577500	-0.240625
-11.346000	3.416000	1018.455994	-0.389375	0.564375	-0.144375
-0.976000	11.224000	1017.236023	-0.459375	0.783125	-0.188125
1.586000	15.738000	1018.578003	-0.170625	0.546875	-0.266875
-5.368000	8.906000	1013.880981	-0.170625	0.358750	-0.385000
-5.002000	10.431000	1015.040039	-0.393750	0.665000	-0.428750
-12.078000	-1.342000	1016.869995	-0.157500	0.564375	-0.350000
-10.431000	8.601000	1018.455994	-0.223125	0.354375	-0.083125
-0.366000	18.056000	1017.723999	-0.433125	0.704375	-0.126875
4.270000	13.664001	1015.893982	-0.288750	0.673750	-0.428750
-2.684000	1.098000	1016.626038	-0.170625	0.463750	-0.315000
-8.174000	4.331000	1020.468994	-0.468125	0.634375	-0.350000
-3.721000	12.566000	1020.286011	-0.301875	0.595000	-0.148750
-2.928000	11.712000	1019.737000	-0.402500	0.800625	-0.293125
-2.867000	9.394000	1017.723999	-0.118125	0.542500	-0.275625
10.858000	25.559000	1126.730957	-0.621250	0.433125	-0.196875
-7.930000	5.856000	1010.160034	-0.223125	0.511875	-0.175000
-1.098000	11.224000	1019.798035	-0.179375	0.385000	-0.140000
3.233000	6.222000	1170.529053	-0.144375	1.032500	-0.236250
0.854000	10.004000	1018.333984	-0.310625	0.533750	-0.301875
-5.185000	29.707001	1067.744019	-0.503125	0.625625	-0.223125
-8.662000	18.605000	1082.384033	0.043750	0.621250	-0.118125
-5.612000	5.795000	1016.382019	-0.280000	0.424375	-0.266875
-0.061000	10.492001	1015.283997	-0.411250	0.778750	-0.258125
2.623000	8.235000	1018.212036	-0.236250	0.695625	-0.306250
-10.126000	4.392000	1017.968018	-0.170625	0.441875	-0.354375
-3.965000	12.383000	1019.127014	-0.358750	0.770000	-0.249375
-0.610000	10.492001	1021.079041	-0.210000	0.542500	-0.266875
-4.270000	11.102000	1018.333984	-0.284375	0.437500	-0.398125
-2.318000	10.919000	1018.455994	-0.227500	0.511875	-0.345625
-1.342000	8.235000	1018.212036	-0.118125	0.612500	-0.319375
-6.039000	12.932000	1019.432007	-0.170625	0.446250	-0.450625
-5.490000	10.187000	1014.491028	-0.240625	0.301875	-0.481250
-8.662000	0.854000	1014.918030	-0.328125	0.634375	-0.293125
-4.575000	6.893000	1016.382019	-0.065625	0.494375	-0.157500
2.806000	14.030000	1016.565002	-0.306250	0.503125	-0.275625
4.697000	16.592001	1020.408020	-0.463750	0.840000	-0.389375
-4.270000	5.734000	1017.785034	-0.008750	0.389375	-0.516250
-10.675000	-0.244000	1016.382019	-0.218750	0.542500	-0.218750
0.854000	6.466000	1014.674011	-0.188125	0.726250	-0.017500
2.928000	16.714001	1017.846008	-0.087500	0.231875	-0.245000
-1.891000	13.176001	1016.869995	-0.437500	0.717500	-0.441875
-12.932000	5.490000	1015.772034	-0.122500	0.476875	-0.385000
-13.664001	3.904000	1017.785034	-0.249375	0.371875	-0.227500
5.551000	15.311000	1017.601990	-0.118125	0.498750	-0.126875
-1.037000	18.605000	1018.090027	-0.345625	0.463750	-0.380625
-13.481000	5.002000	1017.114014	-0.420000	0.634375	-0.472500
-10.492001	-1.037000	1017.236023	-0.218750	0.446250	-0.245000
-5.368000	7.991000	1020.103027	-0.214375	0.271250	0.026250
1.098000	22.875000	1019.737000	-0.109375	0.573125	-0.240625
-2.318000	15.494000	1018.578003	-0.083125	0.490000	-0.481250
0.671000	0.732000	1013.454041	-0.310625	0.608125	-0.389375
-6.588000	1.708000	1020.346985	-0.249375	0.678125	-0.455000
-6.283000	5.978000	1017.419006	-0.166250	0.472500	-0.131250
-2.928000	15.067000	1017.846008	-0.376250	0.660625	-0.210000
-2.196000	6.283000	1015.893982	-0.315000	0.625625	-0.406875
-8.784000	4.270000	1013.332031	-0.140000	0.301875	-0.398125
-5.246000	7.686000	1014.918030	-0.389375	0.389375	-0.192500
