@relation 'MLC'

@attribute F1_MEAN_on_ACC_X numeric
@attribute F2_MEAN_on_ACC_Y numeric
@attribute F3_MEAN_on_ACC_Z numeric
@attribute F4_MEAN_on_GY_X numeric
@attribute F5_MEAN_on_GY_Y numeric
@attribute F6_MEAN_on_GY_Z numeric
@attribute F7_VAR_on_ACC_X numeric
@attribute F8_VAR_on_ACC_Z numeric
@attribute F9_VAR_on_GY_Y numeric
@attribute F10_VAR_on_GY_Z numeric
@attribute F11_ENERGY_on_ACC_X numeric
@attribute F12_ENERGY_on_ACC_Y numeric
@attribute F13_ENERGY_on_ACC_Z numeric
@attribute F14_ENERGY_on_GY_X numeric
@attribute F15_ENERGY_on_GY_Y numeric
@attribute F16_ENERGY_on_GY_Z numeric
@attribute F17_PeakToPeak_on_ACC_X numeric
@attribute F18_ZeroCross_on_ACC_X numeric
@attribute F19_ZeroCross_on_ACC_Y numeric
@attribute F20_ZeroCross_on_ACC_Z numeric
@attribute F21_ZeroCross_on_GY_X numeric
@attribute F22_ZeroCross_on_GY_Y numeric
@attribute F23_ZeroCross_on_GY_Z numeric
@attribute F24_PeaKDet_on_ACC_X numeric
@attribute F25_PeaKDet_on_ACC_Y numeric
@attribute F26_PeaKDet_on_ACC_Z numeric
@attribute F27_PeaKDet_on_GY_X numeric
@attribute F28_PeaKDet_on_GY_Z numeric
@attribute F29_MIN_on_ACC_X numeric
@attribute F30_MIN_on_ACC_Z numeric
@attribute F31_MAX_on_GY_Z numeric
@attribute class {Circle, Idle, Square, Triangle}

@data
-0.0678711, -0.0713501, 0.983887, 0.0295715, -0.0733643, -0.0515137, 0.0229797, 0.00927734, 0.155151, 0.205078, 2.23633, 1.39355, 79.25, 2.82617, 13.0156, 16.8438, 0.450195, 4, 10, 10, 6, 8, 4, 18, 8, 13, 18, 6, -0.324951, 0.736328, 0.51123, Square
0.0306549, -0.064209, 1, 0.0306702, -0.0957642, -0.0502014, 0.0206299, 0.0126953, 0.196533, 0.199463, 1.74902, 1.43359, 82.125, 2.14063, 16.6719, 16.375, 0.466064, 6, 4, 10, 14, 4, 4, 12, 14, 6, 23, 10, -0.250244, 0.771484, 0.507813, Square
0.0313416, -0.0971069, 1.00195, 0.0331421, -0.00273132, 0.0576477, 0.0314026, 0.015625, 0.149536, 0.125122, 2.625, 1.41113, 82.625, 0.992676, 12.125, 10.4141, 0.50293, 4, 8, 10, 12, 10, 6, 18, 16, 11, 19, 16, -0.251465, 0.745605, 0.539063, Square
0.0793457, -0.095459, 0.981445, 0.0426331, -0.0161743, 0.0438232, 0.0282898, 0.0151367, 0.172729, 0.179199, 2.80273, 1.40918, 79.3125, 0.945801, 14.0234, 14.6797, 0.48584, 4, 10, 8, 12, 10, 4, 16, 11, 11, 25, 9, -0.22229, 0.781738, 0.494629, Square
0.0124435, 0.00979614, 1.02832, 0.0430908, 0.0504456, 0.0899658, 0.0187073, 0.0263672, 0.308838, 0.312744, 1.52832, 0.723145, 87.875, 12.5313, 25.2344, 26, 1.14355, 40, 60, 0, 40, 46, 30, 53, 57, 54, 44, 38, -0.709473, 0.650879, 1.25586, Square
-0.0128937, 0.0208893, 1.01074, 1.055e-05, -0.0300903, 0.00742722, 0.0101852, 0.00585938, 0.224854, 0.0583496, 0.839355, 0.178467, 83.25, 2.36328, 18.2969, 4.73438, 0.501953, 36, 54, 60, 48, 38, 18, 52, 49, 47, 37, 32, -0.238892, 0.875, 0.739258, Square
0.0858765, 0.0663452, 1.00098, 0.000237942, 0.0809326, 0.0935669, 0.0151367, 0.0224609, 0.24231, 0.101257, 1.82422, 2.29688, 83.0625, 2.03906, 20.1719, 8.91406, 0.559082, 2, 24, 58, 44, 40, 26, 46, 42, 40, 38, 37, -0.30957, 0.509766, 0.946777, Square
0.00419998, -0.00284958, 1.00977, 0.0491638, -0.000944138, -0.125244, 0.0275269, 0.0595703, 0.396729, 0.323242, 2.23242, 2.58594, 87.4375, 9.60938, 32.1563, 27.4688, 0.682129, 20, 26, 26, 38, 36, 20, 50, 44, 35, 33, 32, -0.340576, 0.453857, 1.05371, Square
-0.0328064, 0.0109711, 0.979004, 0.0329895, -0.071228, 0.0166473, 0.0279236, 0.0600586, 0.398438, 0.208862, 2.35156, 2.1543, 82.5625, 6.42578, 32.7188, 16.9531, 0.653809, 24, 36, 26, 36, 36, 18, 53, 37, 39, 40, 39, -0.38501, 0.483887, 1.03906, Square
0.0132523, -0.0230408, 1.03711, 0.0577698, -0.0312347, -0.0285339, 0.020813, 0.0810547, 0.356201, 0.208252, 1.70117, 2.7793, 93.6875, 7.80078, 28.9531, 16.9531, 0.593262, 18, 24, 36, 38, 52, 28, 47, 43, 41, 38, 38, -0.310059, 0.443359, 1.06543, Square
-0.0429688, 0.0140457, 1.01074, 0.0827026, 0.0193787, 0.127075, 0.0396118, 0.0947266, 0.281006, 0.324219, 3.35938, 2.88281, 90.5, 13.3984, 22.8125, 27.5938, 0.837891, 12, 26, 40, 34, 50, 12, 48, 40, 39, 32, 32, -0.508301, 0.346191, 1.40332, Square
0.0158539, -0.00236511, 0.998535, 0.0415649, 0.0635376, -0.00123787, 0.0357361, 0.078125, 0.441162, 0.244629, 2.91602, 2.12891, 87.1875, 8.55469, 36.0938, 19.8281, 0.85498, 22, 26, 34, 42, 40, 18, 47, 39, 35, 37, 35, -0.435303, 0.376709, 0.947754, Square
0.000573635, 0.0236206, 0.982422, 0.0578918, 0.0490417, -0.00449753, 0.0300903, 0.0483398, 0.382568, 0.196289, 2.43945, 2.56836, 82.1875, 6.14844, 31.2031, 15.9141, 0.665527, 8, 26, 44, 44, 26, 24, 47, 42, 38, 37, 38, -0.321533, 0.467041, 1.28027, Square
-0.0276794, 0.0372925, 1.01074, 0.0589905, -0.0103607, -0.131592, 0.031311, 0.0722656, 0.461914, 0.453125, 2.59961, 3.66016, 88.6875, 9.14844, 37.4375, 38.125, 0.633301, 24, 30, 38, 48, 40, 12, 39, 29, 42, 34, 35, -0.372314, 0.430908, 1.53809, Square
-0.0520325, -0.00891876, 0.979004, 0.0462646, -0.000822067, -0.0749512, 0.0304413, 0.0581055, 0.377441, 0.258545, 2.6875, 2.35547, 82.375, 7.16016, 30.5938, 21.4063, 0.605957, 12, 58, 46, 48, 40, 28, 53, 46, 47, 33, 40, -0.373535, 0.434326, 0.958496, Square
0.00482559, 0.00523758, 1, 0.0313721, -0.0911255, 0.0221252, 0.0327759, 0.0722656, 0.452393, 0.332031, 2.6582, 2.1582, 86.9375, 9.86719, 37.3438, 26.9531, 0.619141, 10, 42, 26, 34, 44, 26, 48, 41, 32, 35, 35, -0.317871, 0.378906, 1.58008, Square
0.0237885, -0.0218506, 1.01465, 0.0755005, -0.0583191, -0.0304108, 0.0392456, 0.0576172, 0.3396, 0.329834, 3.22852, 2.51563, 88.125, 11.0781, 27.8125, 26.8125, 0.731445, 6, 28, 28, 50, 46, 14, 48, 37, 35, 43, 34, -0.397949, 0.510254, 1.24902, Square
0.0154724, 0.00759125, 1.0127, 0.103149, 0.0213165, 0.0129852, 0.0315247, 0.0644531, 0.324219, 0.26001, 2.57617, 2.02148, 88.3125, 14.4141, 26.3281, 21.0938, 0.706055, 12, 36, 30, 42, 42, 20, 46, 42, 29, 33, 31, -0.334961, 0.482422, 1.31934, Square
0.0506897, 0.00587463, 0.992188, 0.0861206, 0.0162659, 0.0439453, 0.0437317, 0.0488281, 0.455078, 0.362793, 3.75195, 1.85938, 83.75, 7.72656, 36.9063, 29.5625, 0.666504, 4, 38, 40, 28, 38, 12, 51, 32, 37, 42, 32, -0.301025, 0.448242, 1.47852, Square
0.00769806, 0.0701294, 1.00098, 0.0510254, 0.0284576, 0.0669556, 0.0200043, 0.0664063, 0.240845, 0.327148, 1.62695, 2.93945, 86.5625, 8.05469, 19.5938, 26.875, 0.632324, 24, 36, 34, 40, 34, 16, 43, 35, 41, 38, 25, -0.289307, 0.429688, 1.19922, Square
0.010788, 0.00504303, 1.00879, 0.0361938, -0.0246735, -0.011322, 0.0331421, 0.0830078, 0.327393, 0.25293, 2.69531, 2.29688, 89.1875, 6.76563, 26.5781, 20.5313, 0.702148, 12, 34, 30, 54, 38, 18, 44, 47, 35, 37, 28, -0.33252, 0.273926, 1.17578, Square
-0.00260925, -0.021637, 0.990234, 0.0838623, 0.101501, 0.00933075, 0.0255127, 0.0712891, 0.348877, 0.221558, 2.06836, 2.35156, 85.25, 7.58594, 29.1094, 17.9688, 0.604492, 10, 24, 34, 44, 32, 22, 47, 42, 40, 46, 32, -0.34375, 0.381104, 1.11621, Square
0.0366821, 0.0423584, 0.991699, 0.0310059, 0.028656, -0.0331421, 0.0227356, 0.0458984, 0.235107, 0.249146, 1.95215, 2.79297, 83.4375, 7.75391, 19.125, 20.2813, 0.48999, 8, 28, 34, 34, 44, 24, 48, 31, 38, 37, 34, -0.236938, 0.517578, 1.2168, Square
0.00926208, 0.0105972, 1.02832, 0.0404358, 0.044342, 0.0842896, 0.00837708, 0.00195313, 0.107544, 0.223633, 0.685547, 0.338867, 85.875, 6.24219, 8.875, 18.7031, 0.502441, 14, 20, 0, 30, 30, 18, 32, 34, 38, 26, 24, -0.245239, 0.877441, 1.01074, Square
-0.00936127, 0.0217896, 1.0127, 0.00161457, -0.0290375, 0.0182343, 0.00803375, 0.000976563, 0.144775, 0.0475769, 0.657715, 0.112671, 83.1875, 1.18945, 11.8047, 3.88477, 0.386719, 10, 18, 20, 24, 20, 10, 27, 36, 30, 22, 20, -0.164551, 0.924316, 0.543945, Square
0.081604, 0.0722656, 0.999512, 0.00468445, 0.0791626, 0.0685425, 0.014534, 0.0214844, 0.171631, 0.103638, 1.71777, 2.14453, 82.6875, 1.11133, 14.4141, 8.78125, 0.491943, 2, 12, 20, 28, 20, 18, 26, 15, 25, 25, 15, -0.286621, 0.563477, 0.898438, Square
0.00340652, -0.0118332, 1.00684, 0.0463257, 0.00802612, -0.118713, 0.0239563, 0.0478516, 0.28833, 0.290039, 1.94336, 2.00586, 86.0625, 6.28125, 23.375, 24.6563, 0.57959, 12, 10, 20, 20, 16, 12, 22, 13, 10, 16, 14, -0.304443, 0.567871, 0.922852, Square
-0.0260162, 0.0115891, 0.995605, 0.030838, -0.0960083, 0.0291138, 0.0236206, 0.0546875, 0.334961, 0.178589, 1.96875, 1.78613, 84.75, 3.45703, 27.9063, 14.5469, 0.546875, 10, 20, 18, 20, 18, 10, 19, 22, 15, 20, 16, -0.36084, 0.519043, 0.845703, Square
0.0144806, -0.0246582, 1.03125, 0.0610657, -0.00284004, -0.0173798, 0.0186462, 0.0537109, 0.202026, 0.188232, 1.5293, 2.42188, 90.5625, 2.80664, 16.375, 15.2813, 0.504395, 4, 12, 28, 26, 22, 12, 35, 24, 20, 21, 15, -0.273438, 0.484375, 0.83252, Square
-0.04776, 0.0190125, 1.02051, 0.0739746, 0.0135269, 0.122131, 0.0330811, 0.0732422, 0.181885, 0.280029, 2.86719, 2.35352, 90.3125, 8.94531, 14.7578, 23.9063, 0.680664, 8, 14, 22, 22, 24, 8, 28, 15, 18, 16, 14, -0.438232, 0.443115, 1.23535, Square
0.0126266, -0.00142956, 0.982422, 0.0466919, 0.0723267, -0.0139542, 0.0308838, 0.065918, 0.340576, 0.214111, 2.51563, 1.7334, 83.625, 4.86328, 28.0313, 17.375, 0.630859, 6, 16, 20, 32, 12, 6, 19, 17, 16, 22, 16, -0.366211, 0.487793, 0.852051, Square
0.00159073, 0.0265961, 0.990234, 0.0566711, 0.0316467, -0.0140457, 0.0267029, 0.0380859, 0.275146, 0.175171, 2.16406, 2.31836, 82.5625, 3.35547, 22.375, 14.2188, 0.586426, 4, 12, 20, 24, 14, 12, 19, 19, 17, 18, 13, -0.304443, 0.525391, 0.990234, Square
-0.0307007, 0.0281677, 1.00879, 0.0622253, -0.0031662, -0.12793, 0.0283356, 0.0576172, 0.355469, 0.407227, 2.37305, 3.0293, 87.125, 4.76172, 28.8125, 34.3438, 0.55957, 8, 18, 24, 28, 32, 8, 16, 13, 24, 28, 15, -0.338867, 0.505859, 1.39746, Square
-0.0484924, -0.00541306, 0.973145, 0.0424194, -0.0155869, -0.0637817, 0.0246429, 0.0551758, 0.306885, 0.220703, 2.1875, 1.82617, 81.1875, 4.07813, 24.8906, 18.2188, 0.526855, 4, 16, 20, 24, 16, 18, 22, 26, 18, 26, 20, -0.335938, 0.54248, 0.785156, Square
0.00884247, 0.00318909, 1.01855, 0.0414734, -0.0939331, 0.013588, 0.0289764, 0.0566406, 0.354492, 0.309814, 2.35547, 1.8252, 88.625, 4.56641, 29.4531, 25.125, 0.560059, 6, 22, 14, 26, 20, 6, 30, 22, 11, 25, 17, -0.298096, 0.55127, 1.48633, Square
0.0252686, -0.0230865, 1.00293, 0.0806885, -0.0336304, -0.0222931, 0.0367126, 0.0449219, 0.247925, 0.286377, 3.02734, 2.14258, 85.1875, 6.43359, 20.1875, 23.25, 0.605469, 4, 12, 16, 24, 26, 6, 27, 17, 17, 20, 21, -0.339111, 0.565918, 1.17871, Square
0.0149155, 0.00897217, 1.01563, 0.0892334, 0.00967407, 0.0244598, 0.0282745, 0.0488281, 0.251221, 0.232666, 2.31055, 1.51563, 87.5625, 8.23438, 20.3594, 18.9063, 0.586426, 8, 16, 22, 30, 18, 12, 21, 19, 16, 17, 14, -0.30957, 0.57666, 1.02051, Square
0.0507507, 0.0126495, 0.989258, 0.0791016, 0.0263824, 0.0517578, 0.0410461, 0.0410156, 0.317871, 0.347656, 3.53516, 1.61816, 82.625, 5.57031, 25.8281, 28.3906, 0.561035, 4, 22, 28, 20, 10, 4, 30, 14, 22, 18, 19, -0.25708, 0.537598, 1.3291, Square
0.0057869, 0.0657959, 1.00195, 0.0591431, 0.0180969, 0.0464172, 0.0170288, 0.0527344, 0.189087, 0.280273, 1.38281, 2.47461, 85.6875, 4.07031, 15.3594, 22.8906, 0.492432, 12, 12, 18, 28, 22, 6, 17, 15, 15, 16, 10, -0.265381, 0.503418, 1.1123, Square
0.0115204, 0.00346756, 1.01563, 0.0350952, -0.00713348, -0.00603104, 0.0299377, 0.0693359, 0.275146, 0.230103, 2.4375, 1.91016, 89.25, 3.56836, 22.3125, 18.6563, 0.605469, 4, 12, 16, 32, 14, 10, 27, 28, 16, 26, 17, -0.316895, 0.348877, 1.1084, Square
-0.0066452, -0.0166321, 0.979004, 0.0838013, 0.092041, 0.00263023, 0.022995, 0.050293, 0.283203, 0.201782, 1.86719, 2.06836, 81.75, 4.30859, 23.6563, 16.3594, 0.54834, 10, 14, 18, 24, 16, 6, 27, 17, 18, 26, 13, -0.302002, 0.435791, 1.02734, Square
0.036438, 0.0401001, 0.99707, 0.0331421, 0.0254211, -0.0507507, 0.0205841, 0.0351563, 0.180664, 0.24707, 1.77637, 2.42383, 83.4375, 4.58594, 14.6953, 20.2344, 0.426514, 8, 20, 22, 24, 22, 12, 24, 15, 15, 19, 18, -0.202637, 0.561035, 0.936523, Square
0.00857544, 0.0104599, 1.0293, 0.0312347, 0.0491943, 0.0628052, 0.0057373, 0, 0.0487061, 0.161255, 0.470947, 0.221802, 85.75, 3.46094, 4.14453, 13.3906, 0.380371, 10, 10, 0, 14, 18, 10, 30, 30, 37, 20, 13, -0.198242, 0.960449, 0.901855, Square
-0.00553894, 0.0231628, 1.01074, 0.00714493, -0.0420837, 0.028595, 0.00675201, 0.00195313, 0.0893555, 0.0344849, 0.549805, 0.0957031, 82.9375, 0.552734, 7.38672, 2.86328, 0.311523, 10, 14, 8, 18, 14, 6, 9, 30, 36, 22, 13, -0.118225, 0.967773, 0.494141, Square
0.0766602, 0.0760498, 1, 0.0109482, 0.0814819, 0.0377502, 0.0134583, 0.0126953, 0.11731, 0.114075, 1.56738, 1.80859, 82.0625, 0.790039, 10.0469, 9.35938, 0.443359, 2, 4, 18, 16, 12, 14, 24, 17, 16, 27, 12, -0.262207, 0.65332, 0.826172, Square
0.00355339, -0.0196075, 1.00098, 0.0376892, 0.00583267, -0.0982056, 0.0203705, 0.0341797, 0.199463, 0.240845, 1.65234, 1.35645, 84, 3.34961, 16.1719, 20.3125, 0.498535, 8, 10, 16, 14, 12, 8, 12, 11, 12, 14, 7, -0.266846, 0.660156, 0.747559, Square
-0.0219574, 0.0142365, 1.0127, 0.0357666, -0.0931396, 0.02742, 0.0209808, 0.0390625, 0.248657, 0.148804, 1.74023, 1.2959, 86.3125, 1.89648, 20.8594, 12.125, 0.49707, 6, 20, 18, 16, 16, 6, 17, 19, 12, 23, 9, -0.335449, 0.615723, 0.700684, Square
0.0172729, -0.023056, 1.02148, 0.0514221, 0.0111542, 0.00791168, 0.0173798, 0.0322266, 0.154175, 0.175293, 1.43359, 1.81543, 87.125, 1.29004, 12.5078, 14.2109, 0.458252, 4, 4, 14, 24, 18, 6, 17, 13, 15, 20, 13, -0.251709, 0.605957, 0.678223, Square
-0.0482178, 0.0162811, 1.02734, 0.0742798, 0.0155869, 0.108887, 0.0283508, 0.0458984, 0.141602, 0.220093, 2.48633, 1.76855, 89.3125, 5.09766, 11.5, 18.7969, 0.574219, 4, 8, 20, 16, 8, 8, 18, 9, 18, 15, 13, -0.365479, 0.597168, 0.992676, Square
0.0030365, 0.00352669, 0.97168, 0.0500793, 0.0675659, -0.0230865, 0.0254059, 0.0385742, 0.260498, 0.186523, 2.06055, 1.22754, 79.6875, 2.29883, 21.4844, 15.1563, 0.505859, 6, 14, 14, 28, 12, 6, 11, 13, 11, 17, 10, -0.30542, 0.60498, 0.763672, Square
0.00524902, 0.0249939, 0.993164, 0.0621033, 0.0198822, -0.034668, 0.0231323, 0.0292969, 0.214355, 0.173462, 1.87793, 1.77539, 82.3125, 2.08789, 17.4063, 14.1563, 0.479248, 4, 12, 10, 22, 10, 8, 24, 9, 12, 23, 13, -0.258789, 0.640625, 0.820313, Square
-0.0332947, 0.0244904, 0.998535, 0.0578918, -0.00210381, -0.105225, 0.0242767, 0.046875, 0.262695, 0.342041, 2.05859, 2.14063, 84.625, 2.29688, 21.2969, 28.625, 0.490479, 4, 14, 14, 14, 12, 4, 9, 9, 9, 21, 14, -0.293457, 0.604492, 1.11426, Square
-0.0432739, -0.00527573, 0.97998, 0.0355835, -0.0362244, -0.0552673, 0.0214996, 0.0356445, 0.251709, 0.187744, 1.89453, 1.28516, 80.75, 2.29102, 20.5, 15.4688, 0.450684, 6, 16, 12, 12, 12, 14, 16, 20, 11, 25, 10, -0.307617, 0.633301, 0.61084, Square
0.0114059, 0.00350571, 1.02539, 0.057251, -0.0784912, 0.00772095, 0.026535, 0.0341797, 0.263672, 0.270508, 2.16211, 1.39063, 88.0625, 2.16992, 21.8594, 21.9219, 0.524414, 4, 8, 14, 26, 12, 2, 20, 18, 11, 24, 11, -0.285889, 0.663086, 1.2334, Square
0.0256195, -0.0265503, 0.997559, 0.0887451, -0.0182343, -0.0147324, 0.0338745, 0.0292969, 0.19812, 0.252686, 2.79688, 1.71875, 83.0625, 4.63672, 16.0938, 20.5, 0.506836, 4, 8, 18, 24, 6, 6, 19, 12, 11, 24, 11, -0.270264, 0.636719, 0.967285, Square
0.016861, 0.0140381, 1.01465, 0.0639648, -0.00291252, 0.0448303, 0.0261383, 0.03125, 0.188477, 0.222778, 2.14258, 1.05762, 86, 3.14063, 15.2813, 18.2188, 0.509277, 12, 14, 16, 22, 18, 8, 21, 14, 13, 17, 12, -0.265137, 0.657227, 0.975586, Square
0.04776, 0.0175934, 0.988281, 0.079834, 0.0395813, 0.0427856, 0.0376587, 0.0322266, 0.229004, 0.302002, 3.23828, 1.28711, 81.75, 3.22656, 18.6875, 24.625, 0.517578, 4, 14, 12, 16, 6, 4, 25, 12, 16, 15, 13, -0.253906, 0.683105, 1.00195, Square
0.00450134, 0.0602722, 1.00977, 0.0675049, -0.000638485, 0.0285492, 0.0143967, 0.0332031, 0.144897, 0.236084, 1.16895, 1.75098, 85.3125, 1.41895, 11.75, 19.2031, 0.438477, 12, 12, 18, 28, 10, 4, 11, 9, 11, 19, 13, -0.236328, 0.629883, 0.926758, Square
0.0120163, 0.000133276, 1.01465, 0.0337219, 0.0291748, 0.00583267, 0.0262756, 0.0419922, 0.2146, 0.202148, 2.14063, 1.4043, 86.875, 1.42871, 17.4688, 16.3906, 0.562988, 4, 12, 16, 16, 14, 8, 15, 20, 11, 24, 12, -0.312988, 0.51416, 0.913086, Square
-0.0123215, -0.00730133, 0.970215, 0.0811157, 0.0644531, -0.015358, 0.0202332, 0.0332031, 0.205566, 0.17627, 1.65234, 1.7207, 79, 2.43164, 17, 14.3125, 0.458496, 6, 6, 14, 18, 14, 6, 10, 11, 15, 24, 9, -0.247192, 0.58252, 0.907227, Square
0.0355835, 0.0320129, 0.998535, 0.0430603, 0.0294952, -0.0646973, 0.0190277, 0.0244141, 0.139893, 0.236938, 1.64453, 1.80469, 82.8125, 2.19141, 11.4063, 19.5469, 0.391846, 4, 10, 14, 18, 16, 8, 24, 11, 19, 15, 15, -0.184692, 0.69043, 0.817871, Square
0.00286484, 0.00969696, 1.02441, 0.0238953, 0.0585022, 0.0608215, 0.00336838, 0.00390625, 0.021286, 0.0900269, 0.273682, 0.128174, 85.375, 1.5127, 2.00195, 7.59766, 0.224243, 6, 8, 0, 18, 8, 8, 22, 32, 35, 22, 17, -0.10083, 0.984863, 0.657715, Square
0.00615311, 0.0253906, 1.01074, 0.00829315, -0.0501099, 0.0363464, 0.00460434, 0, 0.0314026, 0.0197754, 0.376221, 0.0957031, 82.6875, 0.190918, 2.74805, 1.71094, 0.228027, 6, 4, 8, 18, 4, 6, 11, 26, 32, 24, 13, -0.0944214, 0.993652, 0.290527, Square
0.0680542, 0.0698853, 1.00098, 0.0173187, 0.0760498, -0.00452805, 0.0102844, 0.00585938, 0.0501404, 0.115295, 1.20898, 1.10742, 81.6875, 0.414795, 4.53125, 9.34375, 0.33252, 2, 6, 4, 6, 8, 6, 12, 13, 23, 20, 13, -0.161499, 0.800293, 0.602051, Square
0.00621796, -0.0183258, 0.999512, 0.0348816, -0.0220032, -0.0575256, 0.0148315, 0.0107422, 0.110535, 0.156128, 1.20508, 0.584961, 81.8125, 1.0293, 9, 12.9219, 0.375488, 4, 8, 4, 18, 8, 4, 16, 13, 15, 21, 6, -0.194092, 0.839844, 0.535645, Square
-0.0176392, 0.00862122, 1.01855, 0.037262, -0.0567322, 0.0292206, 0.0171204, 0.0126953, 0.130371, 0.101868, 1.41211, 0.630371, 85.0625, 0.792969, 10.8203, 8.32813, 0.392578, 6, 8, 4, 12, 8, 6, 15, 13, 9, 20, 10, -0.251709, 0.800293, 0.487549, Square
0.0171967, -0.0071373, 1.0166, 0.0454407, 0.013092, 0.0258789, 0.0139694, 0.0136719, 0.0842896, 0.132446, 1.15625, 0.851563, 84.875, 0.463867, 6.84766, 10.7891, 0.341064, 4, 6, 10, 16, 6, 4, 24, 7, 9, 21, 14, -0.184082, 0.796875, 0.472168, Square
-0.0550232, 0.00771713, 1.0166, 0.0796509, 0.061554, 0.0913696, 0.0218658, 0.0185547, 0.124634, 0.148071, 2.01758, 0.807617, 85.25, 1.70117, 10.4141, 12.6797, 0.452637, 6, 4, 8, 12, 4, 4, 14, 10, 9, 15, 7, -0.300781, 0.756836, 0.635254, Square
-0.00353813, 0.0100555, 0.977051, 0.0560303, 0.0205383, -0.0541992, 0.0185089, 0.0131836, 0.120239, 0.157959, 1.50098, 0.451416, 78.4375, 1.17676, 9.78125, 13.0391, 0.378174, 4, 8, 8, 18, 8, 6, 16, 9, 9, 21, 8, -0.210327, 0.787598, 0.57373, Square
0.00414276, 0.0137787, 0.993652, 0.0619812, 0.0204315, -0.0419922, 0.0187378, 0.0102539, 0.124207, 0.140869, 1.51953, 0.774902, 80.875, 1.04492, 10.1016, 11.5547, 0.366943, 4, 6, 12, 12, 10, 4, 15, 10, 13, 26, 16, -0.181885, 0.808594, 0.533203, Square
-0.0272064, 0.0305939, 0.99707, 0.0456848, -0.0385437, -0.0760498, 0.0170441, 0.0107422, 0.151978, 0.244507, 1.44141, 0.933594, 81.4375, 0.937988, 12.4375, 20.2813, 0.345947, 4, 8, 8, 10, 4, 4, 20, 13, 11, 23, 9, -0.195557, 0.777832, 0.727539, Square
-0.036377, -0.0067215, 1.00195, 0.0377197, -0.0326843, -0.0437622, 0.0166779, 0.0136719, 0.140869, 0.140381, 1.45898, 0.53125, 82.5, 1.0459, 11.5078, 11.5391, 0.360352, 6, 8, 10, 12, 8, 6, 16, 15, 12, 21, 12, -0.245361, 0.806152, 0.446533, Square
0.016571, -0.00547409, 1.01367, 0.067627, -0.0509338, 0.0117188, 0.0227966, 0.0146484, 0.139282, 0.200317, 1.87012, 0.822754, 84.4375, 1.2334, 11.5, 16.25, 0.440674, 4, 4, 4, 10, 8, 4, 8, 8, 11, 29, 6, -0.236694, 0.782227, 0.759766, Square
0.0255585, -0.0209045, 0.995605, 0.0784912, -0.00804901, 0.00759506, 0.0277557, 0.00976563, 0.126099, 0.217285, 2.30273, 0.820801, 81.125, 1.83691, 10.2266, 17.6094, 0.429443, 4, 8, 10, 12, 6, 4, 13, 11, 8, 23, 10, -0.21582, 0.807617, 0.69043, Square
0.0196228, 0.0223541, 1.00977, 0.059082, -0.0133591, 0.0505981, 0.0223694, 0.015625, 0.0993042, 0.184692, 1.84375, 0.395996, 83.875, 1.23535, 8.0625, 15.1797, 0.422607, 4, 10, 10, 14, 6, 4, 13, 18, 13, 19, 9, -0.200562, 0.814941, 0.694336, Square
0.0386963, 0.0184631, 0.997559, 0.0942383, 0.0450439, 0.0243073, 0.0301514, 0.00976563, 0.157227, 0.224976, 2.56641, 0.540039, 81.4375, 1.13477, 12.9141, 18.2813, 0.494141, 4, 12, 6, 16, 6, 4, 11, 9, 6, 25, 2, -0.24292, 0.818359, 0.726563, Square
0.0101776, 0.0557556, 1.0166, 0.0610657, 0.0211639, 0.0155029, 0.0121002, 0.0107422, 0.0768433, 0.179443, 0.989746, 0.743652, 84.625, 0.663086, 6.26563, 14.5625, 0.334473, 4, 8, 12, 12, 8, 4, 14, 8, 7, 20, 4, -0.171021, 0.797852, 0.70752, Square
-0.000482321, -0.00111008, 0.989258, 0.0345154, 0.0473022, 0.00675964, 0.018692, 0.0131836, 0.129883, 0.157349, 1.51563, 0.588379, 80.375, 0.505859, 10.7031, 12.7578, 0.425537, 6, 8, 14, 12, 4, 4, 8, 7, 12, 24, 6, -0.240601, 0.708008, 0.67041, Square
-0.0124664, 0.0025177, 0.981445, 0.074707, 0.0189056, -0.0582581, 0.0157623, 0.0112305, 0.0877075, 0.146973, 1.29004, 1.12012, 79, 1.34277, 7.14063, 12.1953, 0.357666, 4, 4, 8, 10, 6, 6, 14, 7, 9, 19, 2, -0.180054, 0.791016, 0.663574, Square
0.0306549, 0.0155792, 0.996094, 0.0535278, 0.0329285, -0.0557556, 0.0174103, 0.00488281, 0.0862427, 0.180664, 1.48828, 0.77002, 80.8125, 0.83252, 7.08203, 14.8906, 0.37793, 4, 6, 8, 12, 8, 4, 18, 10, 11, 19, 9, -0.182983, 0.838379, 0.600586, Square
0.0584106, -0.0264282, 1.03809, 0.0401917, -0.0518494, -0.0507507, 0.0147781, 0.0703125, 0.563477, 0.251709, 1.47461, 1.06641, 93, 30, 45.875, 20.625, 0.77002, 58, 36, 4, 52, 54, 44, 46, 47, 56, 43, 37, -0.203125, -0.268799, 1.29004, Triangle
0.0128174, -0.0375366, 1.00977, -0.0142136, 0.0200043, -0.00923157, 0.00214386, 0.0078125, 0.0801392, 0.0137558, 0.187134, 0.203613, 83.25, 0.774902, 6.53125, 1.12207, 0.274658, 22, 28, 30, 38, 52, 30, 45, 44, 43, 33, 38, -0.0742798, 0.715332, 0.269531, Triangle
