@relation 'MLC'

@attribute F1_MEAN_on_ACC_X numeric
@attribute F2_MEAN_on_ACC_Y numeric
@attribute F3_MEAN_on_ACC_Z numeric
@attribute F4_MEAN_on_GY_X numeric
@attribute F5_MEAN_on_GY_Y numeric
@attribute F6_VAR_on_ACC_X numeric
@attribute F7_VAR_on_ACC_Z numeric
@attribute F8_VAR_on_GY_Z numeric
@attribute F9_ENERGY_on_ACC_X numeric
@attribute F10_ENERGY_on_ACC_Y numeric
@attribute F11_ENERGY_on_GY_Z numeric
@attribute F12_PeakToPeak_on_ACC_X numeric
@attribute F13_ZeroCross_on_ACC_X numeric
@attribute F14_ZeroCross_on_GY_Z numeric
@attribute F15_PositiveZeroCross_on_ACC_X numeric
@attribute F16_PositiveZeroCross_on_ACC_Y numeric
@attribute F17_PositiveZeroCross_on_ACC_Z numeric
@attribute F18_PositiveZeroCross_on_GY_X numeric
@attribute F19_PositiveZeroCross_on_GY_Y numeric
@attribute F20_PositiveZeroCross_on_GY_Z numeric
@attribute F21_PeaKDet_on_ACC_X numeric
@attribute F22_PeaKDet_on_ACC_Y numeric
@attribute F23_PeaKDet_on_ACC_Z numeric
@attribute F24_PeaKDet_on_GY_X numeric
@attribute F25_PeaKDet_on_GY_Y numeric
@attribute F26_PeaKDet_on_GY_Z numeric
@attribute F27_PosPeaKDet_on_ACC_X numeric
@attribute F28_PosPeaKDet_on_ACC_Y numeric
@attribute F29_PosPeaKDet_on_ACC_Z numeric
@attribute F30_PosPeaKDet_on_GY_X numeric
@attribute F31_PosPeaKDet_on_GY_Z numeric
@attribute class {Circle, Idle, Square, Triangle}

@data
-0.0123215, -0.00730133, 0.970215, 0.0811157, 0.0644531, 0.0202332, 0.0332031, 0.17627, 1.65234, 1.7207, 14.3125, 0.458496, 6, 6, 2, 4, 6, 8, 6, 2, 10, 11, 15, 24, 15, 9, 5, 5, 7, 12, 5, Square
0.0355835, 0.0320129, 0.998535, 0.0430603, 0.0294952, 0.0190277, 0.0244141, 0.236938, 1.64453, 1.80469, 19.5469, 0.391846, 4, 8, 2, 4, 8, 10, 8, 4, 24, 11, 19, 15, 20, 15, 12, 6, 10, 7, 7, Square
0.00286484, 0.00969696, 1.02441, 0.0238953, 0.0585022, 0.00336838, 0.00390625, 0.0900269, 0.273682, 0.128174, 7.59766, 0.224243, 6, 8, 2, 4, 0, 8, 4, 4, 22, 32, 35, 22, 28, 17, 11, 16, 17, 11, 8, Square
0.00615311, 0.0253906, 1.01074, 0.00829315, -0.0501099, 0.00460434, 0, 0.0197754, 0.376221, 0.0957031, 1.71094, 0.228027, 6, 6, 4, 2, 4, 10, 2, 4, 11, 26, 32, 24, 24, 13, 5, 13, 16, 12, 7, Square
0.0680542, 0.0698853, 1.00098, 0.0173187, 0.0760498, 0.0102844, 0.00585938, 0.115295, 1.20898, 1.10742, 9.34375, 0.33252, 2, 6, 0, 2, 2, 4, 4, 2, 12, 13, 23, 20, 18, 13, 6, 7, 12, 10, 6, Square
0.00621796, -0.0183258, 0.999512, 0.0348816, -0.0220032, 0.0148315, 0.0107422, 0.156128, 1.20508, 0.584961, 12.9219, 0.375488, 4, 4, 2, 4, 2, 8, 4, 2, 16, 13, 15, 21, 18, 6, 8, 6, 7, 10, 3, Square
-0.0176392, 0.00862122, 1.01855, 0.037262, -0.0567322, 0.0171204, 0.0126953, 0.101868, 1.41211, 0.630371, 8.32813, 0.392578, 6, 6, 4, 4, 2, 6, 4, 4, 15, 13, 9, 20, 20, 10, 8, 7, 5, 10, 5, Square
0.0171967, -0.0071373, 1.0166, 0.0454407, 0.013092, 0.0139694, 0.0136719, 0.132446, 1.15625, 0.851563, 10.7891, 0.341064, 4, 4, 2, 4, 6, 8, 4, 2, 24, 7, 9, 21, 21, 14, 12, 3, 4, 11, 7, Square
-0.0550232, 0.00771713, 1.0166, 0.0796509, 0.061554, 0.0218658, 0.0185547, 0.148071, 2.01758, 0.807617, 12.6797, 0.452637, 6, 4, 2, 2, 4, 6, 2, 2, 14, 10, 9, 15, 18, 7, 7, 5, 5, 7, 4, Square
-0.00353813, 0.0100555, 0.977051, 0.0560303, 0.0205383, 0.0185089, 0.0131836, 0.157959, 1.50098, 0.451416, 13.0391, 0.378174, 4, 6, 2, 4, 4, 10, 4, 2, 16, 9, 9, 21, 14, 8, 8, 5, 4, 11, 4, Square
0.00414276, 0.0137787, 0.993652, 0.0619812, 0.0204315, 0.0187378, 0.0102539, 0.140869, 1.51953, 0.774902, 11.5547, 0.366943, 4, 4, 2, 2, 6, 6, 4, 2, 15, 10, 13, 26, 13, 16, 7, 5, 7, 13, 8, Square
-0.0272064, 0.0305939, 0.99707, 0.0456848, -0.0385437, 0.0170441, 0.0107422, 0.244507, 1.44141, 0.933594, 20.2813, 0.345947, 4, 4, 2, 4, 4, 4, 2, 2, 20, 13, 11, 23, 17, 9, 10, 6, 5, 11, 4, Square
-0.036377, -0.0067215, 1.00195, 0.0377197, -0.0326843, 0.0166779, 0.0136719, 0.140381, 1.45898, 0.53125, 11.5391, 0.360352, 6, 6, 4, 4, 6, 6, 4, 4, 16, 15, 12, 21, 11, 12, 8, 8, 6, 11, 6, Square
0.016571, -0.00547409, 1.01367, 0.067627, -0.0509338, 0.0227966, 0.0146484, 0.200317, 1.87012, 0.822754, 16.25, 0.440674, 4, 4, 2, 2, 0, 6, 4, 2, 8, 8, 11, 29, 20, 6, 4, 4, 6, 14, 3, Square
0.0255585, -0.0209045, 0.995605, 0.0784912, -0.00804901, 0.0277557, 0.00976563, 0.217285, 2.30273, 0.820801, 17.6094, 0.429443, 4, 4, 2, 4, 4, 6, 4, 2, 13, 11, 8, 23, 17, 10, 7, 5, 4, 12, 5, Square
0.0196228, 0.0223541, 1.00977, 0.059082, -0.0133591, 0.0223694, 0.015625, 0.184692, 1.84375, 0.395996, 15.1797, 0.422607, 4, 4, 2, 6, 6, 6, 2, 2, 13, 18, 13, 19, 16, 9, 6, 9, 6, 9, 5, Square
0.0386963, 0.0184631, 0.997559, 0.0942383, 0.0450439, 0.0301514, 0.00976563, 0.224976, 2.56641, 0.540039, 18.2813, 0.494141, 4, 4, 2, 6, 4, 8, 4, 2, 11, 9, 6, 25, 10, 2, 6, 5, 3, 13, 1, Square
0.0101776, 0.0557556, 1.0166, 0.0610657, 0.0211639, 0.0121002, 0.0107422, 0.179443, 0.989746, 0.743652, 14.5625, 0.334473, 4, 4, 2, 4, 6, 6, 4, 2, 14, 8, 7, 20, 17, 4, 7, 4, 4, 10, 2, Square
-0.000482321, -0.00111008, 0.989258, 0.0345154, 0.0473022, 0.018692, 0.0131836, 0.157349, 1.51563, 0.588379, 12.7578, 0.425537, 6, 4, 2, 4, 6, 6, 2, 2, 8, 7, 12, 24, 17, 6, 4, 3, 6, 12, 3, Square
-0.0124664, 0.0025177, 0.981445, 0.074707, 0.0189056, 0.0157623, 0.0112305, 0.146973, 1.29004, 1.12012, 12.1953, 0.357666, 4, 6, 2, 2, 4, 4, 2, 2, 14, 7, 9, 19, 12, 2, 7, 4, 4, 9, 1, Square
0.0306549, 0.0155792, 0.996094, 0.0535278, 0.0329285, 0.0174103, 0.00488281, 0.180664, 1.48828, 0.77002, 14.8906, 0.37793, 4, 4, 2, 2, 4, 6, 4, 2, 18, 10, 11, 19, 20, 9, 9, 5, 6, 10, 4, Square
0.0584106, -0.0264282, 1.03809, 0.0401917, -0.0518494, 0.0147781, 0.0703125, 0.251709, 1.47461, 1.06641, 20.625, 0.77002, 58, 44, 30, 18, 2, 26, 28, 22, 46, 47, 56, 43, 36, 37, 23, 24, 28, 21, 19, Triangle
0.0128174, -0.0375366, 1.00977, -0.0142136, 0.0200043, 0.00214386, 0.0078125, 0.0137558, 0.187134, 0.203613, 1.12207, 0.274658, 22, 30, 10, 14, 16, 18, 26, 16, 45, 44, 43, 33, 44, 38, 22, 22, 21, 17, 19, Triangle
-0.00342178, -0.023056, 0.988281, 0.0298615, 0.130981, 0.0215607, 0.0283203, 0.12085, 1.74902, 1.40625, 10.2188, 0.683594, 34, 34, 16, 22, 32, 22, 24, 16, 52, 43, 56, 45, 54, 38, 26, 21, 28, 22, 19, Triangle
0.0099411, -0.0437317, 1.02344, 0.00361443, -0.17688, 0.0314026, 0.0869141, 0.167725, 2.55273, 2.82227, 13.8281, 0.839355, 22, 28, 12, 14, 16, 30, 12, 14, 52, 45, 39, 44, 37, 35, 26, 23, 20, 22, 17, Triangle
0.00199127, -0.0726929, 0.986328, 0.0147934, 0.0146408, 0.0388489, 0.0878906, 0.189331, 3.14844, 3.01758, 16.3438, 0.81543, 24, 42, 12, 14, 22, 16, 18, 22, 58, 50, 51, 38, 47, 41, 29, 25, 25, 19, 21, Triangle
-0.00566864, -0.0301666, 1.02051, 0.0631714, 0.09375, 0.0444946, 0.0927734, 0.130127, 3.60938, 3.05469, 10.6406, 0.855469, 34, 38, 16, 12, 12, 24, 16, 18, 57, 41, 40, 37, 42, 34, 29, 20, 20, 19, 17, Triangle
-0.0537415, -0.0414124, 0.918457, 0.0557556, 0.0164642, 0.0621643, 0.097168, 0.0953369, 5.27344, 2.99414, 7.73047, 0.955078, 20, 36, 10, 16, 6, 18, 10, 18, 50, 45, 39, 42, 46, 41, 25, 23, 20, 21, 20, Triangle
-0.00470352, -0.0686646, 1.02051, -0.00751114, -0.160156, 0.042511, 0.0839844, 0.202881, 3.44727, 2.39258, 16.5156, 0.876953, 30, 48, 16, 20, 14, 24, 18, 24, 54, 50, 41, 49, 43, 40, 27, 25, 20, 24, 20, Triangle
0.0133972, -0.0653076, 1.0127, 0.0162354, 0.0235138, 0.0301819, 0.0888672, 0.128418, 2.46094, 3.7207, 10.7969, 0.788574, 38, 42, 18, 12, 22, 22, 10, 22, 54, 44, 46, 41, 48, 44, 27, 22, 23, 21, 22, Triangle
-0.0182953, -0.128418, 0.936035, 0.116333, 0.141479, 0.0453491, 0.0917969, 0.19165, 3.70313, 3.52148, 15.6563, 0.78125, 20, 34, 10, 10, 14, 20, 10, 16, 47, 38, 34, 42, 45, 42, 23, 19, 17, 21, 21, Triangle
0.0541687, -0.122009, 1.0127, -0.0238953, -0.158447, 0.0488892, 0.0820313, 0.171265, 4.19922, 3.94141, 13.8906, 0.899902, 22, 32, 12, 10, 18, 14, 18, 16, 52, 48, 48, 45, 41, 43, 26, 24, 24, 22, 22, Triangle
-0.0161285, -0.0674438, 0.95752, 0.0917969, 0.216675, 0.0576477, 0.174805, 0.142334, 4.69531, 3.42773, 12.2734, 0.970703, 42, 38, 20, 16, 14, 12, 10, 18, 48, 49, 35, 38, 37, 42, 24, 24, 18, 19, 21, Triangle
-0.0442505, -0.106873, 0.986328, 0.00614929, -0.190308, 0.0462952, 0.109375, 0.21875, 3.91211, 4.98438, 17.75, 0.922852, 22, 34, 12, 6, 10, 16, 14, 18, 46, 38, 42, 41, 42, 37, 23, 19, 21, 21, 18, Triangle
-0.0507813, -0.0681152, 0.966309, 0.097168, 0.164429, 0.0539551, 0.145508, 0.200928, 4.58203, 2.98633, 17.2969, 0.836426, 18, 32, 8, 18, 8, 12, 10, 16, 48, 35, 30, 47, 42, 44, 24, 18, 15, 23, 22, Triangle
-0.00897217, -0.0864868, 0.986328, -0.0238495, -0.230713, 0.0565796, 0.0830078, 0.155396, 4.59375, 3.01758, 12.6016, 0.925293, 26, 32, 14, 10, 10, 18, 12, 16, 52, 45, 32, 46, 41, 36, 26, 22, 16, 23, 18, Triangle
0.0325012, -0.0734253, 1.00977, 0.0441284, 0.0789185, 0.0472412, 0.0722656, 0.141602, 3.91602, 2.68359, 12.8906, 0.848145, 26, 26, 12, 20, 12, 18, 8, 12, 51, 49, 43, 46, 36, 43, 26, 25, 21, 23, 22, Triangle
-0.0889282, -0.0622253, 0.897461, 0.118347, -0.0314941, 0.0717163, 0.125977, 0.143311, 6.45703, 2.51953, 11.6172, 0.905273, 20, 32, 10, 16, 12, 22, 8, 16, 56, 48, 32, 47, 38, 41, 28, 24, 16, 24, 20, Triangle
0.0127106, -0.13855, 1.0127, -0.0475159, -0.0337219, 0.0482483, 0.0722656, 0.150513, 3.92383, 3.58398, 12.3906, 0.952148, 14, 38, 8, 12, 8, 18, 12, 20, 48, 44, 41, 36, 39, 36, 24, 22, 21, 18, 18, Triangle
-0.0441895, -0.0899658, 0.998535, 0.0412903, 0.190796, 0.0423584, 0.0820313, 0.115417, 3.5918, 2.71875, 10.2578, 0.774414, 38, 38, 18, 6, 14, 20, 18, 18, 52, 42, 34, 43, 43, 41, 26, 21, 17, 21, 21, Triangle
0.0626221, -0.0257111, 1.03711, 0.0405273, -0.0421753, 0.00794983, 0.0185547, 0.154785, 0.962402, 0.766113, 12.7813, 0.462158, 26, 32, 14, 6, 0, 14, 18, 16, 31, 25, 35, 26, 23, 23, 16, 13, 18, 13, 11, Triangle
0.0101852, -0.0371399, 1.00977, -0.0152664, 0.0127945, 0.000878811, 0.0078125, 0.00709152, 0.0795898, 0.163208, 0.576172, 0.161865, 6, 18, 2, 8, 6, 10, 14, 10, 31, 22, 20, 21, 25, 25, 15, 11, 10, 10, 13, Triangle
-0.00657272, -0.0206299, 0.978516, 0.0299988, 0.118286, 0.0193176, 0.0307617, 0.102722, 1.56934, 1.16309, 8.66406, 0.555176, 10, 14, 4, 6, 10, 10, 6, 6, 26, 24, 35, 28, 32, 25, 13, 12, 17, 14, 12, Triangle
0.0148697, -0.0505371, 1.03125, 0.00777817, -0.159912, 0.0267029, 0.0634766, 0.130981, 2.18164, 2.53125, 10.7969, 0.684082, 14, 12, 8, 4, 8, 16, 10, 6, 25, 16, 17, 26, 12, 22, 13, 8, 9, 13, 11, Triangle
0.00170803, -0.0636597, 0.992188, 0.00936127, 0.00488663, 0.0335999, 0.0654297, 0.15271, 2.72461, 2.61914, 13.3984, 0.687012, 16, 12, 8, 6, 12, 8, 8, 6, 31, 20, 25, 20, 26, 19, 15, 10, 12, 10, 10, Triangle
-0.0108185, -0.032959, 1.0127, 0.0728149, 0.119446, 0.0383606, 0.0830078, 0.0958252, 3.11914, 2.58203, 7.80469, 0.757813, 10, 26, 4, 8, 8, 8, 8, 12, 35, 17, 21, 23, 24, 25, 18, 8, 11, 12, 12, Triangle
-0.0511169, -0.0415955, 0.919922, 0.0484924, -0.0408936, 0.0553589, 0.0869141, 0.0740967, 4.69922, 2.52539, 6.02734, 0.891113, 8, 20, 4, 6, 6, 10, 6, 10, 23, 21, 13, 26, 16, 17, 11, 11, 6, 13, 9, Triangle
-0.00139904, -0.0739746, 1.02246, -0.00701904, -0.125244, 0.0363159, 0.0683594, 0.143066, 2.94336, 2.11328, 11.6094, 0.70166, 6, 22, 4, 10, 8, 10, 6, 12, 33, 26, 21, 25, 27, 25, 17, 13, 11, 12, 12, Triangle
0.0114822, -0.0615845, 1.02441, 0.0145569, 0.0344238, 0.0248718, 0.0703125, 0.0979614, 2.02734, 3.10352, 8.38281, 0.675293, 12, 20, 6, 8, 10, 12, 4, 10, 29, 20, 30, 24, 26, 26, 14, 10, 15, 12, 13, Triangle
-0.0220184, -0.125488, 0.924316, 0.115051, 0.105713, 0.0404663, 0.081543, 0.166504, 3.32031, 3.22852, 13.5625, 0.685059, 6, 14, 2, 6, 4, 10, 4, 6, 28, 20, 17, 23, 19, 23, 14, 10, 8, 12, 12, Triangle
0.061554, -0.123779, 1.01465, -0.0288239, -0.130127, 0.0423279, 0.0712891, 0.128662, 3.73828, 3.4707, 10.4844, 0.769531, 6, 6, 4, 8, 12, 10, 8, 4, 25, 21, 18, 24, 16, 28, 13, 10, 9, 12, 14, Triangle
-0.0251617, -0.0644531, 0.947754, 0.108154, 0.200684, 0.0506287, 0.164063, 0.103699, 4.15625, 3.02344, 8.92188, 0.870117, 6, 14, 2, 6, 6, 6, 8, 6, 21, 24, 14, 21, 18, 24, 10, 12, 7, 10, 12, Triangle
-0.0371399, -0.112854, 0.995605, -0.00635529, -0.177979, 0.0412903, 0.0917969, 0.17749, 3.45703, 4.44141, 14.3828, 0.772949, 6, 18, 4, 6, 8, 4, 6, 10, 21, 16, 15, 25, 24, 21, 11, 8, 8, 13, 10, Triangle
-0.0593567, -0.0620728, 0.953125, 0.105652, 0.148438, 0.0498962, 0.13916, 0.140503, 4.32813, 2.52734, 12.1953, 0.758789, 10, 20, 4, 10, 6, 6, 4, 10, 21, 18, 14, 19, 16, 22, 10, 9, 7, 9, 11, Triangle
0.000219822, -0.0960693, 0.993652, -0.0280457, -0.20874, 0.0491333, 0.0693359, 0.119141, 3.98242, 2.80273, 9.65625, 0.757813, 6, 16, 4, 6, 8, 6, 8, 8, 30, 24, 18, 20, 14, 24, 15, 12, 9, 10, 12, Triangle
0.0264587, -0.0684814, 1.01367, 0.0566101, 0.102234, 0.0437622, 0.0703125, 0.115173, 3.60352, 2.17773, 10.5313, 0.773926, 6, 14, 2, 8, 10, 8, 4, 6, 30, 14, 21, 18, 13, 21, 15, 7, 10, 9, 11, Triangle
-0.0844727, -0.0600891, 0.896484, 0.0969238, -0.092041, 0.0643921, 0.116699, 0.119324, 5.80078, 2.18555, 9.67969, 0.82666, 10, 16, 6, 6, 8, 8, 4, 8, 26, 23, 11, 19, 15, 24, 13, 12, 6, 10, 12, Triangle
0.0140228, -0.138062, 1.00586, -0.0401306, 0.00104141, 0.0443115, 0.0683594, 0.104004, 3.60742, 3.19336, 8.85156, 0.804199, 4, 18, 2, 8, 4, 12, 4, 10, 17, 16, 14, 23, 22, 22, 9, 8, 7, 11, 11, Triangle
-0.0568542, -0.0905762, 0.985352, 0.0482483, 0.200317, 0.0393677, 0.0810547, 0.0769043, 3.45313, 2.4082, 6.86719, 0.717773, 10, 10, 4, 6, 8, 10, 10, 4, 20, 15, 18, 31, 12, 24, 10, 7, 9, 16, 12, Triangle
0.0620117, -0.0253906, 1.04102, 0.0392151, -0.0156021, 0.00447083, 0, 0.0744629, 0.673828, 0.558594, 6.22266, 0.307861, 12, 20, 6, 4, 0, 16, 14, 10, 31, 20, 37, 24, 28, 19, 16, 10, 19, 12, 9, Triangle
0.0107574, -0.0368652, 1.00879, -0.015274, 0.00606155, 0.000447989, 0.00585938, 0.00481033, 0.0456848, 0.140625, 0.390381, 0.0991821, 4, 10, 2, 6, 2, 2, 12, 6, 31, 23, 24, 18, 28, 17, 15, 12, 12, 9, 9, Triangle
-0.00823212, -0.0187683, 0.973633, 0.030777, 0.0875244, 0.0168152, 0.0307617, 0.0924683, 1.36816, 0.912598, 7.74609, 0.484619, 2, 6, 0, 6, 6, 6, 6, 2, 22, 18, 37, 27, 28, 18, 11, 9, 18, 14, 9, Triangle
0.0186005, -0.0600586, 1.0332, 0.0120697, -0.122192, 0.0223083, 0.0488281, 0.109924, 1.83691, 2.30273, 8.98438, 0.575195, 10, 10, 6, 4, 6, 10, 6, 6, 20, 12, 7, 24, 18, 17, 10, 6, 4, 12, 8, Triangle
0.00155735, -0.0524902, 0.993652, 0.00613403, -0.00588608, 0.0304108, 0.0507813, 0.130737, 2.46484, 1.94922, 11.5078, 0.624512, 4, 4, 2, 6, 8, 8, 6, 2, 30, 12, 21, 15, 20, 17, 15, 6, 10, 7, 9, Triangle
-0.0196838, -0.035675, 1, 0.0772095, 0.144775, 0.0343323, 0.0664063, 0.0766602, 2.81445, 2.02344, 6.22266, 0.656738, 6, 16, 2, 4, 6, 6, 6, 8, 21, 13, 13, 17, 14, 14, 11, 6, 7, 9, 7, Triangle
-0.0435791, -0.0437927, 0.933105, 0.0311279, -0.101318, 0.0472107, 0.0703125, 0.0626221, 3.98047, 2.03125, 5.13281, 0.740234, 10, 12, 6, 4, 6, 6, 6, 6, 17, 15, 9, 16, 11, 12, 8, 8, 4, 8, 6, Triangle
0.000107646, -0.081604, 1.02051, 0.0112381, -0.0838013, 0.0329895, 0.0566406, 0.0996094, 2.67383, 2.07227, 8.07813, 0.652832, 4, 10, 2, 6, 2, 6, 6, 6, 23, 12, 14, 23, 14, 17, 12, 6, 7, 11, 8, Triangle
0.0103226, -0.0545654, 1.02832, 0.0107803, 0.0635376, 0.0220795, 0.0605469, 0.0774536, 1.79785, 2.22266, 6.75781, 0.562012, 4, 12, 2, 6, 8, 6, 4, 6, 14, 14, 13, 22, 22, 16, 7, 7, 7, 11, 8, Triangle
-0.0220642, -0.122192, 0.918945, 0.1073, 0.0376282, 0.0352173, 0.0649414, 0.147949, 2.89453, 2.84961, 12, 0.59082, 6, 10, 2, 6, 4, 4, 4, 4, 15, 12, 13, 17, 11, 17, 7, 6, 6, 9, 9, Triangle
0.0644531, -0.121704, 1.01465, -0.0323181, -0.0908813, 0.0386047, 0.0556641, 0.103394, 3.4668, 3.00977, 8.53906, 0.657227, 4, 6, 2, 6, 4, 4, 6, 4, 23, 13, 12, 17, 14, 22, 12, 6, 6, 8, 11, Triangle
-0.0356445, -0.0610046, 0.938965, 0.13269, 0.164795, 0.0434265, 0.134766, 0.0874634, 3.62305, 2.49805, 7.35938, 0.740234, 6, 10, 2, 4, 4, 6, 4, 4, 9, 8, 12, 19, 12, 16, 4, 4, 6, 10, 8, Triangle
-0.0272522, -0.121277, 1.00195, -0.0259094, -0.14856, 0.0363464, 0.0751953, 0.14917, 3.00586, 3.57617, 12.2344, 0.680664, 6, 10, 4, 4, 4, 2, 6, 6, 20, 6, 12, 22, 12, 20, 10, 3, 6, 11, 10, Triangle
-0.0690308, -0.0540771, 0.946777, 0.118042, 0.113831, 0.0444336, 0.112305, 0.101929, 3.98828, 2.06445, 8.69531, 0.666504, 6, 6, 2, 2, 4, 6, 2, 2, 12, 14, 6, 10, 10, 20, 6, 7, 3, 5, 10, Triangle
0.0117798, -0.108398, 1.00098, -0.0357666, -0.170044, 0.0441284, 0.0517578, 0.10022, 3.58984, 2.53125, 8.13281, 0.70752, 6, 6, 4, 4, 4, 4, 6, 4, 22, 8, 14, 15, 10, 21, 11, 4, 7, 7, 10, Triangle
0.0163879, -0.0641479, 1.01563, 0.0665894, 0.137573, 0.0397644, 0.0595703, 0.0969849, 3.24609, 1.65039, 8.75781, 0.697754, 6, 6, 2, 10, 4, 6, 2, 2, 13, 14, 13, 19, 11, 15, 7, 7, 7, 10, 8, Triangle
-0.0753784, -0.0609131, 0.907715, 0.0704956, -0.153564, 0.0596924, 0.0961914, 0.105408, 5.29688, 1.87695, 8.57031, 0.737793, 6, 8, 4, 6, 6, 6, 4, 4, 11, 7, 9, 14, 8, 19, 5, 4, 4, 7, 9, Triangle
0.011055, -0.134277, 0.998535, -0.0275116, 0.0270386, 0.0405884, 0.0498047, 0.0791626, 3.29883, 2.76563, 7.10156, 0.672852, 4, 18, 2, 6, 2, 6, 4, 10, 15, 10, 9, 22, 15, 19, 8, 5, 5, 11, 10, Triangle
-0.0713501, -0.0900879, 0.975586, 0.0526123, 0.202026, 0.0389099, 0.0678711, 0.0575256, 3.56641, 2.04688, 5.15234, 0.663574, 6, 14, 2, 6, 4, 6, 6, 6, 18, 7, 11, 16, 12, 23, 9, 3, 5, 8, 11, Triangle
0.059845, -0.0228119, 1.03027, 0.0430603, -0.000528336, 0.00199127, 0.00292969, 0.0175476, 0.451904, 0.239746, 1.57813, 0.18335, 4, 16, 2, 4, 0, 6, 12, 8, 27, 17, 39, 25, 31, 21, 14, 9, 20, 13, 10, Triangle
0.0125885, -0.038147, 1.00977, -0.0158539, 0.00415802, 0.000194907, 0, 0.00266838, 0.0286407, 0.136475, 0.216309, 0.0566101, 0, 6, 0, 4, 2, 2, 10, 4, 17, 26, 20, 27, 20, 19, 8, 13, 10, 13, 10, Triangle
-0.00511169, -0.0248718, 0.983887, 0.0246735, 0.0324402, 0.0114594, 0.015625, 0.0831909, 0.930664, 0.516113, 6.80859, 0.37915, 4, 6, 2, 4, 4, 2, 6, 2, 14, 14, 25, 23, 24, 9, 7, 7, 12, 12, 4, Triangle
0.020752, -0.0596008, 1.02344, 0.0196075, -0.0555725, 0.0151291, 0.0273438, 0.0771484, 1.26074, 1.5957, 6.3125, 0.408936, 8, 6, 4, 2, 2, 4, 8, 4, 8, 11, 11, 27, 10, 12, 4, 5, 6, 13, 6, Triangle
-0.0010891, -0.0443726, 1.00879, 0.0151215, -0.00118351, 0.0228729, 0.0283203, 0.0843506, 1.85352, 0.999023, 7.34375, 0.483154, 4, 6, 2, 6, 6, 8, 6, 2, 22, 13, 11, 20, 13, 11, 11, 7, 5, 10, 6, Triangle
-0.040741, -0.0341797, 0.969238, 0.0731812, 0.14209, 0.0265045, 0.0380859, 0.0468445, 2.2832, 1.10645, 3.79688, 0.515137, 6, 4, 2, 4, 4, 4, 4, 2, 9, 7, 7, 13, 7, 17, 5, 3, 4, 7, 8, Triangle
-0.0201569, -0.0550842, 0.966309, 0.0137558, -0.149902, 0.0283051, 0.0380859, 0.0450134, 2.32813, 1.22266, 3.73633, 0.508301, 6, 8, 4, 4, 4, 6, 4, 4, 17, 13, 9, 22, 11, 20, 8, 7, 4, 11, 10, Triangle
0.00195026, -0.0826416, 1.00977, 0.0263824, -0.0383606, 0.0267944, 0.0253906, 0.0671997, 2.17188, 1.65137, 5.62891, 0.508301, 4, 6, 2, 4, 2, 4, 4, 4, 13, 9, 12, 18, 10, 20, 7, 4, 6, 9, 10, Triangle
-0.00342369, -0.0515137, 1.02051, 0.0149384, 0.112854, 0.0162354, 0.0302734, 0.043396, 1.31738, 1.19824, 3.81055, 0.422607, 6, 8, 2, 4, 6, 6, 2, 4, 14, 11, 9, 19, 15, 18, 7, 6, 5, 9, 9, Triangle
-0.0123749, -0.122986, 0.939941, 0.0817871, -0.0678101, 0.0245514, 0.0327148, 0.109314, 2.00195, 2.15625, 8.875, 0.439453, 6, 6, 4, 4, 4, 4, 2, 2, 17, 14, 11, 13, 15, 11, 8, 7, 5, 7, 6, Triangle
0.0665283, -0.114014, 1.01074, -0.0108185, -0.0410767, 0.0296631, 0.0302734, 0.0623474, 2.76367, 2.11523, 5.47266, 0.548828, 4, 6, 2, 4, 2, 2, 4, 4, 17, 11, 14, 17, 10, 12, 9, 5, 7, 8, 6, Triangle
-0.0451965, -0.0559082, 0.93457, 0.128052, 0.0999756, 0.0270081, 0.0634766, 0.0578613, 2.35547, 1.38672, 4.77344, 0.492188, 6, 6, 2, 4, 4, 2, 2, 2, 15, 9, 8, 19, 6, 11, 7, 5, 4, 10, 5, Triangle
-0.0184937, -0.125732, 1.00684, -0.0259247, -0.0856323, 0.0274963, 0.0429688, 0.10144, 2.25586, 2.20117, 8.74219, 0.53125, 6, 6, 4, 4, 2, 2, 4, 4, 9, 7, 12, 19, 12, 15, 5, 3, 6, 9, 8, Triangle
-0.0745239, -0.0509949, 0.938965, 0.108704, 0.0391235, 0.029541, 0.0541992, 0.0675659, 2.84375, 1.26855, 5.57422, 0.527344, 6, 6, 2, 2, 4, 2, 2, 2, 7, 9, 6, 13, 8, 14, 3, 5, 3, 7, 7, Triangle
0.0237885, -0.116699, 0.999512, -0.0276794, -0.0960693, 0.0369263, 0.0253906, 0.0687866, 3.04102, 1.86523, 5.80078, 0.602051, 4, 6, 2, 4, 2, 2, 4, 4, 13, 9, 8, 20, 7, 15, 7, 4, 4, 10, 7, Triangle
-0.0125504, -0.0601807, 0.996094, 0.0738525, 0.178833, 0.0318298, 0.0341797, 0.0619202, 2.5918, 0.851074, 5.54297, 0.553223, 6, 6, 2, 6, 4, 4, 2, 2, 8, 12, 5, 18, 8, 7, 4, 6, 3, 9, 4, Triangle
-0.0490723, -0.0726318, 0.935059, 0.0471802, -0.204712, 0.043396, 0.0478516, 0.0769653, 3.71289, 1.38672, 6.25391, 0.606934, 6, 4, 4, 4, 6, 4, 4, 2, 5, 5, 6, 12, 5, 9, 2, 3, 3, 6, 4, Triangle
